panel,t1_temperature_k,t1_s,t2_temperature_k,t2_s,delta_t_k,log_t1,log_t2,inv_t1_k,inv_t2_k,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_arrt,h2_kj_mol_arrt,h1_kj_mol_fig3,h2_kj_mol_fig3,tp1_1000kps_k_fig3,tp2_1000kps_k_fig3,tnm_dose1,tnm_dose2,delta_h_kj_mol,delta_h_peak_kj_mol,memory_effect_label,source_assignment_method
a,348.0,0.1,383.0,0.1,35.0,-1.0,-1.0,0.0028735632183908046,0.0026109660574412533,0.0,12.0,12.0,79.0184837178827,91.86691780928244,92.0,92.0,377.0,377.0,0.012816927230680841,0.11275684293123789,0.1764,0.136,0,shared_overlap_visible_markers
a,348.0,0.2,383.0,0.1,35.0,-0.6989700043360187,-1.0,0.0028735632183908046,0.0026109660574412533,0.0,12.0,12.0,81.02405863781482,91.86691780928244,92.0,92.0,380.0,377.0,0.017228862999065786,0.11275684293123789,0.19101,0.136,0,shared_overlap_visible_markers
a,348.0,0.5,383.0,0.1,35.0,-0.3010299956639812,-1.0,0.0028735632183908046,0.0026109660574412533,0.0,12.0,12.0,83.67528447087454,91.86691780928244,94.0,92.0,384.0,377.0,0.02544221829625759,0.11275684293123789,0.19101,0.136,0,shared_overlap_visible_markers
a,348.0,1.0,383.0,0.1,35.0,0.0,-1.0,0.0028735632183908046,0.0026109660574412533,0.0,12.0,12.0,85.68085939080665,91.86691780928244,98.0,92.0,389.0,377.0,0.034124357132955585,0.11275684293123789,0.21311,0.136,0,shared_overlap_visible_markers
a,348.0,2.0,383.0,0.1,35.0,0.3010299956639812,-1.0,0.0028735632183908046,0.0026109660574412533,0.0,12.0,12.0,87.68643431073873,91.86691780928244,112.0,92.0,397.0,377.0,0.045699055588746096,0.11275684293123789,0.21311,0.136,0,shared_overlap_visible_markers
a,348.0,5.0,383.0,0.1,35.0,0.6989700043360189,-1.0,0.0028735632183908046,0.0026109660574412533,0.0,12.0,12.0,90.33766014379846,91.86691780928244,148.0,92.0,408.0,377.0,0.06701373851330805,0.11275684293123789,0.24382,0.136,0,shared_overlap_visible_markers
a,348.0,10.0,383.0,0.1,35.0,1.0,-1.0,0.0028735632183908046,0.0026109660574412533,17.0,12.0,-5.0,98.25923506373057,91.86691780928244,155.0,92.0,414.0,377.0,0.08921698381787635,0.11275684293123789,0.24382,0.136,0,shared_overlap_visible_markers
a,348.0,20.0,383.0,0.1,35.0,1.3010299956639813,-1.0,0.0028735632183908046,0.0026109660574412533,9.0,12.0,3.0,97.48080998366268,91.86691780928244,156.0,92.0,419.0,377.0,0.11829678935296961,0.11275684293123789,0.27022,0.136,0,shared_overlap_visible_markers
a,348.0,50.0,383.0,0.1,35.0,1.6989700043360187,-1.0,0.0028735632183908046,0.0026109660574412533,9.0,12.0,3.0,100.1320358167224,91.86691780928244,157.0,92.0,424.0,377.0,0.17030555319628382,0.11275684293123789,0.27022,0.136,0,shared_overlap_visible_markers
a,348.0,100.0,383.0,0.1,35.0,2.0,-1.0,0.0028735632183908046,0.0026109660574412533,15.0,12.0,-3.0,104.22561073665449,91.86691780928244,156.0,92.0,427.0,377.0,0.22238638820612078,0.11275684293123789,0.32697,0.136,0,shared_overlap_visible_markers
a,348.0,0.1,383.0,0.2,35.0,-1.0,-0.6989700043360187,0.0028735632183908046,0.0026109660574412533,0.0,13.0,13.0,79.0184837178827,94.4572028504721,92.0,92.0,377.0,380.0,0.012816927230680841,0.14885936509313735,0.2236,0.136,0,shared_overlap_visible_markers
a,348.0,0.2,383.0,0.2,35.0,-0.6989700043360187,-0.6989700043360187,0.0028735632183908046,0.0026109660574412533,0.0,13.0,13.0,81.02405863781482,94.4572028504721,92.0,92.0,380.0,380.0,0.017228862999065786,0.14885936509313735,0.2236,0.136,0,shared_overlap_visible_markers
a,348.0,0.5,383.0,0.2,35.0,-0.3010299956639812,-0.6989700043360187,0.0028735632183908046,0.0026109660574412533,0.0,13.0,13.0,83.67528447087454,94.4572028504721,94.0,92.0,384.0,380.0,0.02544221829625759,0.14885936509313735,0.24494,0.136,0,shared_overlap_visible_markers
a,348.0,1.0,383.0,0.2,35.0,0.0,-0.6989700043360187,0.0028735632183908046,0.0026109660574412533,0.0,13.0,13.0,85.68085939080665,94.4572028504721,98.0,92.0,389.0,380.0,0.034124357132955585,0.14885936509313735,0.24494,0.136,0,shared_overlap_visible_markers
a,348.0,2.0,383.0,0.2,35.0,0.3010299956639812,-0.6989700043360187,0.0028735632183908046,0.0026109660574412533,0.0,13.0,13.0,87.68643431073873,94.4572028504721,112.0,92.0,397.0,380.0,0.045699055588746096,0.14885936509313735,0.25506,0.136,0,shared_overlap_visible_markers
a,348.0,5.0,383.0,0.2,35.0,0.6989700043360189,-0.6989700043360187,0.0028735632183908046,0.0026109660574412533,0.0,13.0,13.0,90.33766014379846,94.4572028504721,148.0,92.0,408.0,380.0,0.06701373851330805,0.14885936509313735,0.25506,0.136,0,shared_overlap_visible_markers
a,348.0,10.0,383.0,0.2,35.0,1.0,-0.6989700043360187,0.0028735632183908046,0.0026109660574412533,17.0,13.0,-4.0,98.25923506373057,94.4572028504721,155.0,92.0,414.0,380.0,0.08921698381787635,0.14885936509313735,0.27191,0.136,0,shared_overlap_visible_markers
a,348.0,20.0,383.0,0.2,35.0,1.3010299956639813,-0.6989700043360187,0.0028735632183908046,0.0026109660574412533,9.0,13.0,4.0,97.48080998366268,94.4572028504721,156.0,92.0,419.0,380.0,0.11829678935296961,0.14885936509313735,0.27191,0.136,0,shared_overlap_visible_markers
a,348.0,50.0,383.0,0.2,35.0,1.6989700043360187,-0.6989700043360187,0.0028735632183908046,0.0026109660574412533,9.0,13.0,4.0,100.1320358167224,94.4572028504721,157.0,92.0,424.0,380.0,0.17030555319628382,0.14885936509313735,0.30899,0.136,0,shared_overlap_visible_markers
a,348.0,100.0,383.0,0.2,35.0,2.0,-0.6989700043360187,0.0028735632183908046,0.0026109660574412533,15.0,13.0,-2.0,104.22561073665449,94.4572028504721,156.0,92.0,427.0,380.0,0.22238638820612078,0.14885936509313735,0.30899,0.136,0,shared_overlap_visible_markers
a,348.0,0.1,383.0,0.5,35.0,-1.0,-0.3010299956639812,0.0028735632183908046,0.0026109660574412533,0.0,14.0,14.0,79.0184837178827,97.7580749598453,92.0,94.0,377.0,384.0,0.012816927230680841,0.21259456914623753,0.25056,0.136,0,shared_overlap_visible_markers
a,348.0,0.2,383.0,0.5,35.0,-0.6989700043360187,-0.3010299956639812,0.0028735632183908046,0.0026109660574412533,0.0,14.0,14.0,81.02405863781482,97.7580749598453,92.0,94.0,380.0,384.0,0.017228862999065786,0.21259456914623753,0.25056,0.136,0,shared_overlap_visible_markers
a,348.0,0.5,383.0,0.5,35.0,-0.3010299956639812,-0.3010299956639812,0.0028735632183908046,0.0026109660574412533,0.0,14.0,14.0,83.67528447087454,97.7580749598453,94.0,94.0,384.0,384.0,0.02544221829625759,0.21259456914623753,0.26966,0.136,0,shared_overlap_visible_markers
a,348.0,1.0,383.0,0.5,35.0,0.0,-0.3010299956639812,0.0028735632183908046,0.0026109660574412533,0.0,14.0,14.0,85.68085939080665,97.7580749598453,98.0,94.0,389.0,384.0,0.034124357132955585,0.21259456914623753,0.26966,0.136,0,shared_overlap_visible_markers
a,348.0,2.0,383.0,0.5,35.0,0.3010299956639812,-0.3010299956639812,0.0028735632183908046,0.0026109660574412533,0.0,14.0,14.0,87.68643431073873,97.7580749598453,112.0,94.0,397.0,384.0,0.045699055588746096,0.21259456914623753,0.26966,0.136,0,shared_overlap_visible_markers
a,348.0,5.0,383.0,0.5,35.0,0.6989700043360189,-0.3010299956639812,0.0028735632183908046,0.0026109660574412533,0.0,14.0,14.0,90.33766014379846,97.7580749598453,148.0,94.0,408.0,384.0,0.06701373851330805,0.21259456914623753,0.29326,0.136,0,shared_overlap_visible_markers
a,348.0,10.0,383.0,0.5,35.0,1.0,-0.3010299956639812,0.0028735632183908046,0.0026109660574412533,17.0,14.0,-3.0,98.25923506373057,97.7580749598453,155.0,94.0,414.0,384.0,0.08921698381787635,0.21259456914623753,0.29326,0.136,0,shared_overlap_visible_markers
a,348.0,20.0,383.0,0.5,35.0,1.3010299956639813,-0.3010299956639812,0.0028735632183908046,0.0026109660574412533,9.0,14.0,5.0,97.48080998366268,97.7580749598453,156.0,94.0,419.0,384.0,0.11829678935296961,0.21259456914623753,0.29326,0.136,0,shared_overlap_visible_markers
a,348.0,50.0,383.0,0.5,35.0,1.6989700043360187,-0.3010299956639812,0.0028735632183908046,0.0026109660574412533,9.0,14.0,5.0,100.1320358167224,97.7580749598453,157.0,94.0,424.0,384.0,0.17030555319628382,0.21259456914623753,0.31798,0.136,0,shared_overlap_visible_markers
a,348.0,100.0,383.0,0.5,35.0,2.0,-0.3010299956639812,0.0028735632183908046,0.0026109660574412533,15.0,14.0,-1.0,104.22561073665449,97.7580749598453,156.0,94.0,427.0,384.0,0.22238638820612078,0.21259456914623753,0.31798,0.136,0,shared_overlap_visible_markers
a,348.0,0.1,383.0,1.0,35.0,-1.0,0.0,0.0028735632183908046,0.0026109660574412533,0.0,20.0,20.0,79.0184837178827,102.26336000103494,92.0,98.0,377.0,389.0,0.012816927230680841,0.27530543033820787,0.33596,0.136,0,shared_overlap_visible_markers
a,348.0,0.2,383.0,1.0,35.0,-0.6989700043360187,0.0,0.0028735632183908046,0.0026109660574412533,0.0,20.0,20.0,81.02405863781482,102.26336000103494,92.0,98.0,380.0,389.0,0.017228862999065786,0.27530543033820787,0.33596,0.136,0,shared_overlap_visible_markers
a,348.0,0.5,383.0,1.0,35.0,-0.3010299956639812,0.0,0.0028735632183908046,0.0026109660574412533,0.0,20.0,20.0,83.67528447087454,102.26336000103494,94.0,98.0,384.0,389.0,0.02544221829625759,0.27530543033820787,0.33596,0.136,0,shared_overlap_visible_markers
a,348.0,1.0,383.0,1.0,35.0,0.0,0.0,0.0028735632183908046,0.0026109660574412533,0.0,20.0,20.0,85.68085939080665,102.26336000103494,98.0,98.0,389.0,389.0,0.034124357132955585,0.27530543033820787,0.33596,0.136,0,shared_overlap_visible_markers
a,348.0,2.0,383.0,1.0,35.0,0.3010299956639812,0.0,0.0028735632183908046,0.0026109660574412533,0.0,20.0,20.0,87.68643431073873,102.26336000103494,112.0,98.0,397.0,389.0,0.045699055588746096,0.27530543033820787,0.33596,0.136,0,shared_overlap_visible_markers
a,348.0,5.0,383.0,1.0,35.0,0.6989700043360189,0.0,0.0028735632183908046,0.0026109660574412533,0.0,20.0,20.0,90.33766014379846,102.26336000103494,148.0,98.0,408.0,389.0,0.06701373851330805,0.27530543033820787,0.36067,0.136,0,shared_overlap_visible_markers
a,348.0,10.0,383.0,1.0,35.0,1.0,0.0,0.0028735632183908046,0.0026109660574412533,17.0,20.0,3.0,98.25923506373057,102.26336000103494,155.0,98.0,414.0,389.0,0.08921698381787635,0.27530543033820787,0.36067,0.136,0,shared_overlap_visible_markers
a,348.0,20.0,383.0,1.0,35.0,1.3010299956639813,0.0,0.0028735632183908046,0.0026109660574412533,9.0,20.0,11.0,97.48080998366268,102.26336000103494,156.0,98.0,419.0,389.0,0.11829678935296961,0.27530543033820787,0.36067,0.136,0,shared_overlap_visible_markers
a,348.0,50.0,383.0,1.0,35.0,1.6989700043360187,0.0,0.0028735632183908046,0.0026109660574412533,9.0,20.0,11.0,100.1320358167224,102.26336000103494,157.0,98.0,424.0,389.0,0.17030555319628382,0.27530543033820787,0.36067,0.136,0,shared_overlap_visible_markers
a,348.0,100.0,383.0,1.0,35.0,2.0,0.0,0.0028735632183908046,0.0026109660574412533,15.0,20.0,5.0,104.22561073665449,102.26336000103494,156.0,98.0,427.0,389.0,0.22238638820612078,0.27530543033820787,0.36067,0.136,0,shared_overlap_visible_markers
a,348.0,0.1,383.0,2.0,35.0,-1.0,0.3010299956639812,0.0028735632183908046,0.0026109660574412533,0.0,45.0,45.0,79.0184837178827,114.04564504222456,92.0,112.0,377.0,397.0,0.012816927230680841,0.3519684805509413,0.38315,0.136,0,shared_overlap_visible_markers
a,348.0,0.2,383.0,2.0,35.0,-0.6989700043360187,0.3010299956639812,0.0028735632183908046,0.0026109660574412533,0.0,45.0,45.0,81.02405863781482,114.04564504222456,92.0,112.0,380.0,397.0,0.017228862999065786,0.3519684805509413,0.38315,0.136,0,shared_overlap_visible_markers
a,348.0,0.5,383.0,2.0,35.0,-0.3010299956639812,0.3010299956639812,0.0028735632183908046,0.0026109660574412533,0.0,45.0,45.0,83.67528447087454,114.04564504222456,94.0,112.0,384.0,397.0,0.02544221829625759,0.3519684805509413,0.38315,0.136,0,shared_overlap_visible_markers
a,348.0,1.0,383.0,2.0,35.0,0.0,0.3010299956639812,0.0028735632183908046,0.0026109660574412533,0.0,45.0,45.0,85.68085939080665,114.04564504222456,98.0,112.0,389.0,397.0,0.034124357132955585,0.3519684805509413,0.40337,0.136,1,shared_overlap_visible_markers
a,348.0,2.0,383.0,2.0,35.0,0.3010299956639812,0.3010299956639812,0.0028735632183908046,0.0026109660574412533,0.0,45.0,45.0,87.68643431073873,114.04564504222456,112.0,112.0,397.0,397.0,0.045699055588746096,0.3519684805509413,0.40337,0.136,1,shared_overlap_visible_markers
a,348.0,5.0,383.0,2.0,35.0,0.6989700043360189,0.3010299956639812,0.0028735632183908046,0.0026109660574412533,0.0,45.0,45.0,90.33766014379846,114.04564504222456,148.0,112.0,408.0,397.0,0.06701373851330805,0.3519684805509413,0.40337,0.136,1,shared_overlap_visible_markers
a,348.0,10.0,383.0,2.0,35.0,1.0,0.3010299956639812,0.0028735632183908046,0.0026109660574412533,17.0,45.0,28.0,98.25923506373057,114.04564504222456,155.0,112.0,414.0,397.0,0.08921698381787635,0.3519684805509413,0.40337,0.136,1,shared_overlap_visible_markers
a,348.0,20.0,383.0,2.0,35.0,1.3010299956639813,0.3010299956639812,0.0028735632183908046,0.0026109660574412533,9.0,45.0,36.0,97.48080998366268,114.04564504222456,156.0,112.0,419.0,397.0,0.11829678935296961,0.3519684805509413,0.42697,0.136,1,shared_overlap_visible_markers
a,348.0,50.0,383.0,2.0,35.0,1.6989700043360187,0.3010299956639812,0.0028735632183908046,0.0026109660574412533,9.0,45.0,36.0,100.1320358167224,114.04564504222456,157.0,112.0,424.0,397.0,0.17030555319628382,0.3519684805509413,0.42697,0.136,1,shared_overlap_visible_markers
a,348.0,100.0,383.0,2.0,35.0,2.0,0.3010299956639812,0.0028735632183908046,0.0026109660574412533,15.0,45.0,30.0,104.22561073665449,114.04564504222456,156.0,112.0,427.0,397.0,0.22238638820612078,0.3519684805509413,0.42697,0.136,1,shared_overlap_visible_markers
a,348.0,0.1,383.0,5.0,35.0,-1.0,0.6989700043360189,0.0028735632183908046,0.0026109660574412533,0.0,132.0,132.0,79.0184837178827,150.2845171515978,92.0,148.0,377.0,408.0,0.012816927230680841,0.4744495689020165,0.45056,0.136,1,shared_overlap_visible_markers
a,348.0,0.2,383.0,5.0,35.0,-0.6989700043360187,0.6989700043360189,0.0028735632183908046,0.0026109660574412533,0.0,132.0,132.0,81.02405863781482,150.2845171515978,92.0,148.0,380.0,408.0,0.017228862999065786,0.4744495689020165,0.45056,0.136,1,shared_overlap_visible_markers
a,348.0,0.5,383.0,5.0,35.0,-0.3010299956639812,0.6989700043360189,0.0028735632183908046,0.0026109660574412533,0.0,132.0,132.0,83.67528447087454,150.2845171515978,94.0,148.0,384.0,408.0,0.02544221829625759,0.4744495689020165,0.45056,0.136,1,shared_overlap_visible_markers
a,348.0,1.0,383.0,5.0,35.0,0.0,0.6989700043360189,0.0028735632183908046,0.0026109660574412533,0.0,132.0,132.0,85.68085939080665,150.2845171515978,98.0,148.0,389.0,408.0,0.034124357132955585,0.4744495689020165,0.45056,0.136,1,shared_overlap_visible_markers
a,348.0,2.0,383.0,5.0,35.0,0.3010299956639812,0.6989700043360189,0.0028735632183908046,0.0026109660574412533,0.0,132.0,132.0,87.68643431073873,150.2845171515978,112.0,148.0,397.0,408.0,0.045699055588746096,0.4744495689020165,0.45056,0.136,1,shared_overlap_visible_markers
a,348.0,5.0,383.0,5.0,35.0,0.6989700043360189,0.6989700043360189,0.0028735632183908046,0.0026109660574412533,0.0,132.0,132.0,90.33766014379846,150.2845171515978,148.0,148.0,408.0,408.0,0.06701373851330805,0.4744495689020165,0.46966,0.136,1,shared_overlap_visible_markers
a,348.0,10.0,383.0,5.0,35.0,1.0,0.6989700043360189,0.0028735632183908046,0.0026109660574412533,17.0,132.0,115.0,98.25923506373057,150.2845171515978,155.0,148.0,414.0,408.0,0.08921698381787635,0.4744495689020165,0.46966,0.136,1,shared_overlap_visible_markers
a,348.0,20.0,383.0,5.0,35.0,1.3010299956639813,0.6989700043360189,0.0028735632183908046,0.0026109660574412533,9.0,132.0,123.0,97.48080998366268,150.2845171515978,156.0,148.0,419.0,408.0,0.11829678935296961,0.4744495689020165,0.46966,0.136,1,shared_overlap_visible_markers
a,348.0,50.0,383.0,5.0,35.0,1.6989700043360187,0.6989700043360189,0.0028735632183908046,0.0026109660574412533,9.0,132.0,123.0,100.1320358167224,150.2845171515978,157.0,148.0,424.0,408.0,0.17030555319628382,0.4744495689020165,0.46966,0.136,1,shared_overlap_visible_markers
a,348.0,100.0,383.0,5.0,35.0,2.0,0.6989700043360189,0.0028735632183908046,0.0026109660574412533,15.0,132.0,117.0,104.22561073665449,150.2845171515978,156.0,148.0,427.0,408.0,0.22238638820612078,0.4744495689020165,0.46966,0.136,1,shared_overlap_visible_markers
a,348.0,0.1,383.0,10.0,35.0,-1.0,1.0,0.0028735632183908046,0.0026109660574412533,0.0,158.0,158.0,79.0184837178827,162.44980219278744,92.0,155.0,377.0,414.0,0.012816927230680841,0.5796584374693803,0.51348,0.165,1,shared_overlap_visible_markers
a,348.0,0.2,383.0,10.0,35.0,-0.6989700043360187,1.0,0.0028735632183908046,0.0026109660574412533,0.0,158.0,158.0,81.02405863781482,162.44980219278744,92.0,155.0,380.0,414.0,0.017228862999065786,0.5796584374693803,0.51348,0.165,1,shared_overlap_visible_markers
a,348.0,0.5,383.0,10.0,35.0,-0.3010299956639812,1.0,0.0028735632183908046,0.0026109660574412533,0.0,158.0,158.0,83.67528447087454,162.44980219278744,94.0,155.0,384.0,414.0,0.02544221829625759,0.5796584374693803,0.51348,0.165,1,shared_overlap_visible_markers
a,348.0,1.0,383.0,10.0,35.0,0.0,1.0,0.0028735632183908046,0.0026109660574412533,0.0,158.0,158.0,85.68085939080665,162.44980219278744,98.0,155.0,389.0,414.0,0.034124357132955585,0.5796584374693803,0.51348,0.165,1,shared_overlap_visible_markers
a,348.0,2.0,383.0,10.0,35.0,0.3010299956639812,1.0,0.0028735632183908046,0.0026109660574412533,0.0,158.0,158.0,87.68643431073873,162.44980219278744,112.0,155.0,397.0,414.0,0.045699055588746096,0.5796584374693803,0.51348,0.165,1,shared_overlap_visible_markers
a,348.0,5.0,383.0,10.0,35.0,0.6989700043360189,1.0,0.0028735632183908046,0.0026109660574412533,0.0,158.0,158.0,90.33766014379846,162.44980219278744,148.0,155.0,408.0,414.0,0.06701373851330805,0.5796584374693803,0.53371,0.165,1,shared_overlap_visible_markers
a,348.0,10.0,383.0,10.0,35.0,1.0,1.0,0.0028735632183908046,0.0026109660574412533,17.0,158.0,141.0,98.25923506373057,162.44980219278744,155.0,155.0,414.0,414.0,0.08921698381787635,0.5796584374693803,0.53371,0.165,1,shared_overlap_visible_markers
a,348.0,20.0,383.0,10.0,35.0,1.3010299956639813,1.0,0.0028735632183908046,0.0026109660574412533,9.0,158.0,149.0,97.48080998366268,162.44980219278744,156.0,155.0,419.0,414.0,0.11829678935296961,0.5796584374693803,0.53371,0.165,1,shared_overlap_visible_markers
a,348.0,50.0,383.0,10.0,35.0,1.6989700043360187,1.0,0.0028735632183908046,0.0026109660574412533,9.0,158.0,149.0,100.1320358167224,162.44980219278744,157.0,155.0,424.0,414.0,0.17030555319628382,0.5796584374693803,0.53371,0.165,1,shared_overlap_visible_markers
a,348.0,100.0,383.0,10.0,35.0,2.0,1.0,0.0028735632183908046,0.0026109660574412533,15.0,158.0,143.0,104.22561073665449,162.44980219278744,156.0,155.0,427.0,414.0,0.22238638820612078,0.5796584374693803,0.53371,0.165,1,shared_overlap_visible_markers
a,348.0,0.1,383.0,20.0,35.0,-1.0,1.3010299956639813,0.0028735632183908046,0.0026109660574412533,0.0,163.0,163.0,79.0184837178827,166.57208723397704,92.0,156.0,377.0,419.0,0.012816927230680841,0.6888968370811791,0.54494,0.165,1,shared_overlap_visible_markers
a,348.0,0.2,383.0,20.0,35.0,-0.6989700043360187,1.3010299956639813,0.0028735632183908046,0.0026109660574412533,0.0,163.0,163.0,81.02405863781482,166.57208723397704,92.0,156.0,380.0,419.0,0.017228862999065786,0.6888968370811791,0.54494,0.165,1,shared_overlap_visible_markers
a,348.0,0.5,383.0,20.0,35.0,-0.3010299956639812,1.3010299956639813,0.0028735632183908046,0.0026109660574412533,0.0,163.0,163.0,83.67528447087454,166.57208723397704,94.0,156.0,384.0,419.0,0.02544221829625759,0.6888968370811791,0.54494,0.165,1,shared_overlap_visible_markers
a,348.0,1.0,383.0,20.0,35.0,0.0,1.3010299956639813,0.0028735632183908046,0.0026109660574412533,0.0,163.0,163.0,85.68085939080665,166.57208723397704,98.0,156.0,389.0,419.0,0.034124357132955585,0.6888968370811791,0.55281,0.165,1,shared_overlap_visible_markers
a,348.0,2.0,383.0,20.0,35.0,0.3010299956639812,1.3010299956639813,0.0028735632183908046,0.0026109660574412533,0.0,163.0,163.0,87.68643431073873,166.57208723397704,112.0,156.0,397.0,419.0,0.045699055588746096,0.6888968370811791,0.55281,0.165,1,shared_overlap_visible_markers
a,348.0,5.0,383.0,20.0,35.0,0.6989700043360189,1.3010299956639813,0.0028735632183908046,0.0026109660574412533,0.0,163.0,163.0,90.33766014379846,166.57208723397704,148.0,156.0,408.0,419.0,0.06701373851330805,0.6888968370811791,0.55281,0.165,1,shared_overlap_visible_markers
a,348.0,10.0,383.0,20.0,35.0,1.0,1.3010299956639813,0.0028735632183908046,0.0026109660574412533,17.0,163.0,146.0,98.25923506373057,166.57208723397704,155.0,156.0,414.0,419.0,0.08921698381787635,0.6888968370811791,0.55281,0.165,1,shared_overlap_visible_markers
a,348.0,20.0,383.0,20.0,35.0,1.3010299956639813,1.3010299956639813,0.0028735632183908046,0.0026109660574412533,9.0,163.0,154.0,97.48080998366268,166.57208723397704,156.0,156.0,419.0,419.0,0.11829678935296961,0.6888968370811791,0.5764,0.175,1,shared_overlap_visible_markers
a,348.0,50.0,383.0,20.0,35.0,1.6989700043360187,1.3010299956639813,0.0028735632183908046,0.0026109660574412533,9.0,163.0,154.0,100.1320358167224,166.57208723397704,157.0,156.0,424.0,419.0,0.17030555319628382,0.6888968370811791,0.5764,0.175,1,shared_overlap_visible_markers
a,348.0,100.0,383.0,20.0,35.0,2.0,1.3010299956639813,0.0028735632183908046,0.0026109660574412533,15.0,163.0,148.0,104.22561073665449,166.57208723397704,156.0,156.0,427.0,419.0,0.22238638820612078,0.6888968370811791,0.5764,0.175,1,shared_overlap_visible_markers
a,348.0,0.1,383.0,50.0,35.0,-1.0,1.6989700043360187,0.0028735632183908046,0.0026109660574412533,0.0,157.0,157.0,79.0184837178827,167.19195934335025,92.0,157.0,377.0,424.0,0.012816927230680841,0.8229793525209876,0.59888,0.175,1,shared_overlap_visible_markers
a,348.0,0.2,383.0,50.0,35.0,-0.6989700043360187,1.6989700043360187,0.0028735632183908046,0.0026109660574412533,0.0,157.0,157.0,81.02405863781482,167.19195934335025,92.0,157.0,380.0,424.0,0.017228862999065786,0.8229793525209876,0.59888,0.175,1,shared_overlap_visible_markers
a,348.0,0.5,383.0,50.0,35.0,-0.3010299956639812,1.6989700043360187,0.0028735632183908046,0.0026109660574412533,0.0,157.0,157.0,83.67528447087454,167.19195934335025,94.0,157.0,384.0,424.0,0.02544221829625759,0.8229793525209876,0.59888,0.175,1,shared_overlap_visible_markers
a,348.0,1.0,383.0,50.0,35.0,0.0,1.6989700043360187,0.0028735632183908046,0.0026109660574412533,0.0,157.0,157.0,85.68085939080665,167.19195934335025,98.0,157.0,389.0,424.0,0.034124357132955585,0.8229793525209876,0.59888,0.175,1,shared_overlap_visible_markers
a,348.0,2.0,383.0,50.0,35.0,0.3010299956639812,1.6989700043360187,0.0028735632183908046,0.0026109660574412533,0.0,157.0,157.0,87.68643431073873,167.19195934335025,112.0,157.0,397.0,424.0,0.045699055588746096,0.8229793525209876,0.59888,0.175,1,shared_overlap_visible_markers
a,348.0,5.0,383.0,50.0,35.0,0.6989700043360189,1.6989700043360187,0.0028735632183908046,0.0026109660574412533,0.0,157.0,157.0,90.33766014379846,167.19195934335025,148.0,157.0,408.0,424.0,0.06701373851330805,0.8229793525209876,0.61236,0.175,1,shared_overlap_visible_markers
a,348.0,10.0,383.0,50.0,35.0,1.0,1.6989700043360187,0.0028735632183908046,0.0026109660574412533,17.0,157.0,140.0,98.25923506373057,167.19195934335025,155.0,157.0,414.0,424.0,0.08921698381787635,0.8229793525209876,0.61236,0.175,1,shared_overlap_visible_markers
a,348.0,20.0,383.0,50.0,35.0,1.3010299956639813,1.6989700043360187,0.0028735632183908046,0.0026109660574412533,9.0,157.0,148.0,97.48080998366268,167.19195934335025,156.0,157.0,419.0,424.0,0.11829678935296961,0.8229793525209876,0.61236,0.175,1,shared_overlap_visible_markers
a,348.0,50.0,383.0,50.0,35.0,1.6989700043360187,1.6989700043360187,0.0028735632183908046,0.0026109660574412533,9.0,157.0,148.0,100.1320358167224,167.19195934335025,157.0,157.0,424.0,424.0,0.17030555319628382,0.8229793525209876,0.61236,0.175,1,shared_overlap_visible_markers
a,348.0,100.0,383.0,50.0,35.0,2.0,1.6989700043360187,0.0028735632183908046,0.0026109660574412533,15.0,157.0,142.0,104.22561073665449,167.19195934335025,156.0,157.0,427.0,424.0,0.22238638820612078,0.8229793525209876,0.61236,0.175,1,shared_overlap_visible_markers
a,348.0,0.1,383.0,100.0,35.0,-1.0,2.0,0.0028735632183908046,0.0026109660574412533,0.0,157.0,157.0,79.0184837178827,169.3992443845399,92.0,156.0,377.0,427.0,0.012816927230680841,0.9029685363075911,0.63258,0.175,1,shared_overlap_visible_markers
a,348.0,0.2,383.0,100.0,35.0,-0.6989700043360187,2.0,0.0028735632183908046,0.0026109660574412533,0.0,157.0,157.0,81.02405863781482,169.3992443845399,92.0,156.0,380.0,427.0,0.017228862999065786,0.9029685363075911,0.63258,0.175,1,shared_overlap_visible_markers
a,348.0,0.5,383.0,100.0,35.0,-0.3010299956639812,2.0,0.0028735632183908046,0.0026109660574412533,0.0,157.0,157.0,83.67528447087454,169.3992443845399,94.0,156.0,384.0,427.0,0.02544221829625759,0.9029685363075911,0.63258,0.175,1,shared_overlap_visible_markers
a,348.0,1.0,383.0,100.0,35.0,0.0,2.0,0.0028735632183908046,0.0026109660574412533,0.0,157.0,157.0,85.68085939080665,169.3992443845399,98.0,156.0,389.0,427.0,0.034124357132955585,0.9029685363075911,0.63258,0.175,1,shared_overlap_visible_markers
a,348.0,2.0,383.0,100.0,35.0,0.3010299956639812,2.0,0.0028735632183908046,0.0026109660574412533,0.0,157.0,157.0,87.68643431073873,169.3992443845399,112.0,156.0,397.0,427.0,0.045699055588746096,0.9029685363075911,0.63258,0.175,1,shared_overlap_visible_markers
a,348.0,5.0,383.0,100.0,35.0,0.6989700043360189,2.0,0.0028735632183908046,0.0026109660574412533,0.0,157.0,157.0,90.33766014379846,169.3992443845399,148.0,156.0,408.0,427.0,0.06701373851330805,0.9029685363075911,0.64944,0.175,1,shared_overlap_visible_markers
