sample_id,source_file,split,mode,T1_C,t1_s,T2_C,t2_s,T1_bin,t1_bin,actual_delta_h_total_J_g,pred_delta_h_total_J_g,error_delta_h_total_J_g,abs_error_delta_h_total_J_g,actual_peak_area_J_g,pred_peak_area_J_g,error_peak_area_J_g,abs_error_peak_area_J_g,actual_recovery_index,pred_recovery_index,error_recovery_index,abs_error_recovery_index,actual_path_dependence_index,pred_path_dependence_index,error_path_dependence_index,abs_error_path_dependence_index
onestep_70_003,PS-onestep-02.xlsx,train,single_step,70.0,0.7979999999999999,nan,nan,65-75 C,10-100 s,-0.6319833942832508,-0.7051759369275874,-0.07319254264433661,0.07319254264433661,-1.428035361209156,-1.5361153004902868,-0.10807993928113069,0.10807993928113069,0.4975041530525567,0.6225584384729136,0.1250542854203569,0.1250542854203569,0.0,0.00016510998961530993,0.00016510998961530993,0.00016510998961530993
onestep_70_004,PS-onestep-02.xlsx,train,single_step,70.0,1.0002,nan,nan,65-75 C,10-100 s,-0.478975095347575,-0.7089383035684781,-0.2299632082209031,0.2299632082209031,-1.335103606548201,-1.539466374202199,-0.20436276765399808,0.20436276765399808,0.37705436772498796,0.6242557434020233,0.24720137567703532,0.24720137567703532,0.0,0.002693670048239158,0.002693670048239158,0.002693670048239158
onestep_70_005,PS-onestep-02.xlsx,train,single_step,70.0,4.998,nan,nan,65-75 C,10-100 s,-0.7333817275391769,-0.7359621116104287,-0.002580384071251829,0.002580384071251829,-1.539400927422146,-1.5635261662750644,-0.024125238852918285,0.024125238852918285,0.577326016037806,0.6364984578600937,0.05917244182228776,0.05917244182228776,0.0,0.020497859600802165,0.020497859600802165,0.020497859600802165
onestep_70_006,PS-onestep-02.xlsx,train,single_step,70.0,10.020000000000001,nan,nan,65-75 C,10-100 s,-0.7044050165363472,-0.7479075445630158,-0.04350252802666854,0.04350252802666854,-1.5394422038389917,-1.5741498906647922,-0.0347076868258005,0.0347076868258005,0.5545152362038499,0.641970477459629,0.08745524125577908,0.08745524125577908,0.0,0.027949391280469638,0.027949391280469638,0.027949391280469638
onestep_70_007,PS-onestep-02.xlsx,train,single_step,70.0,49.98,nan,nan,65-75 C,10-100 s,-0.8394498285695455,-0.7774804641141577,0.06196936445538781,0.06196936445538781,-1.5742699797355908,-1.6003659798985312,-0.026096000162940447,0.026096000162940447,0.6608239706460178,0.6559612770254653,-0.004862693620552583,0.004862693620552583,0.0,0.04331738381503822,0.04331738381503822,0.04331738381503822
onestep_70_008,PS-onestep-02.xlsx,train,single_step,70.0,100.02,nan,nan,65-75 C,100-600 s,-0.827659820168,-0.7923140709095927,0.03534574925840728,0.03534574925840728,-1.5842530592966917,-1.6134329911148828,-0.029179931818191118,0.029179931818191118,0.6515427487067204,0.6634129740085501,0.011870225301829795,0.011870225301829795,0.0,0.04801508504953923,0.04801508504953923,0.04801508504953923
onestep_70_009,PS-onestep-02.xlsx,train,single_step,70.0,499.98,nan,nan,65-75 C,100-600 s,-0.9789771119807351,-0.8422314934064359,0.13674561857429923,0.13674561857429923,-1.7241579900599213,-1.6568706973027305,0.06728729275719081,0.06728729275719081,0.7706613549651641,0.6912914936531477,-0.0793698613120164,0.0793698613120164,0.0,0.04438219870162753,0.04438219870162753,0.04438219870162753
onestep_70_010,PS-onestep-02.xlsx,train,single_step,70.0,1000.0200000000001,nan,nan,65-75 C,>600 s,-1.125506835463006,-0.8797070454572989,0.24579979000570706,0.24579979000570706,-1.863931198497295,-1.6891019406931747,0.1748292578041204,0.1748292578041204,0.8860111357307637,0.714210573913017,-0.17180056181774672,0.17180056181774672,0.0,0.027854462097591237,0.027854462097591237,0.027854462097591237
onestep_70_011,PS-onestep-02.xlsx,train,single_step,70.0,0.1002,nan,nan,65-75 C,10-100 s,-0.7850734253855832,-0.670723960893902,0.11434946449168126,0.11434946449168126,-1.5800428509229327,-1.505424471448921,0.07461837947401162,0.07461837947401162,0.61801827882438,0.6070427402720694,-0.010975538552310593,0.010975538552310593,0.0,-0.023172858334896664,-0.023172858334896664,0.023172858334896664
onestep_70_012,PS-onestep-02.xlsx,train,single_step,70.0,0.4998,nan,nan,65-75 C,10-100 s,-0.7568910286839607,-0.6973927113995761,0.059498317284384594,0.059498317284384594,-1.5517507984448693,-1.5291824094199487,0.022568389024920643,0.022568389024920643,0.5958327917864914,0.6190498835841564,0.023217091797664957,0.023217091797664957,0.0,-0.005084241668938158,-0.005084241668938158,0.005084241668938158
onestep_70_013,PS-onestep-02.xlsx,train,single_step,70.0,0.7979999999999999,nan,nan,65-75 C,10-100 s,-0.9334798555943924,-0.7051759369275874,0.228303918666805,0.228303918666805,-1.672036867484469,-1.5361153004902868,0.13592156699418223,0.13592156699418223,0.7348454233925101,0.6225584384729136,-0.11228698491959654,0.11228698491959654,0.0,0.00016510998961530993,0.00016510998961530993,0.00016510998961530993
onestep_70_014,PS-onestep-02.xlsx,train,single_step,70.0,1.0002,nan,nan,65-75 C,10-100 s,-0.9227280620124889,-0.7089383035684781,0.21378975844401082,0.21378975844401082,-1.6631053502503566,-1.539466374202199,0.12363897604815755,0.12363897604815755,0.7263814953713834,0.6242557434020233,-0.10212575196936013,0.10212575196936013,0.0,0.002693670048239158,0.002693670048239158,0.002693670048239158
onestep_70_015,PS-onestep-02.xlsx,train,single_step,70.0,4.998,nan,nan,65-75 C,10-100 s,-0.9301800342016968,-0.7359621116104287,0.19421792259126813,0.19421792259126813,-1.64205538290457,-1.5635261662750644,0.07852921662950574,0.07852921662950574,0.7322477683559255,0.6364984578600937,-0.0957493104958318,0.0957493104958318,0.0,0.020497859600802165,0.020497859600802165,0.020497859600802165
