T1_K,T2_K,actual_t1_s,actual_t2_s,loss,panel,pred_t2_s,source,t2_factor_error,t2_log10_abs_error,targets,top1_near_factor3,variant
373.0,383.0,20.0,50.0,0.07349133623469871,c,50.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,50.0,50.0,0.0452740047605953,c,20.0,paper,2.5,0.3979400086720376,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,100.0,50.0,0.02348888850024219,c,20.0,paper,2.5,0.3979400086720376,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,0.1,100.0,0.0886729941069759,c,100.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,0.2,100.0,0.08628484662558948,c,100.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,0.5,100.0,0.0826800564184502,c,100.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,1.0,100.0,0.136156426050209,c,1000.0,paper,10.0,1.0,"delta_h_kj_mol,delta_h_peak_kj_mol",False,fig2_only
373.0,383.0,2.0,100.0,0.14334248322069346,c,1000.0,paper,10.0,1.0,"delta_h_kj_mol,delta_h_peak_kj_mol",False,fig2_only
373.0,383.0,5.0,100.0,0.19683115603292076,c,1000.0,paper,10.0,1.0,"delta_h_kj_mol,delta_h_peak_kj_mol",False,fig2_only
373.0,383.0,10.0,100.0,0.1673889387638792,c,1000.0,paper,10.0,1.0,"delta_h_kj_mol,delta_h_peak_kj_mol",False,fig2_only
373.0,383.0,20.0,100.0,0.13412329758217698,c,1000.0,paper,10.0,1.0,"delta_h_kj_mol,delta_h_peak_kj_mol",False,fig2_only
373.0,383.0,50.0,100.0,0.10691970156754177,c,500.0,paper,5.0,0.6989700043360189,"delta_h_kj_mol,delta_h_peak_kj_mol",False,fig2_only
373.0,383.0,100.0,100.0,0.09150295235534914,c,500.0,paper,5.0,0.6989700043360189,"delta_h_kj_mol,delta_h_peak_kj_mol",False,fig2_only
373.0,383.0,0.1,200.0,0.15716727900162025,c,1000.0,paper,5.0,0.6989700043360189,"delta_h_kj_mol,delta_h_peak_kj_mol",False,fig2_only
373.0,383.0,0.2,200.0,0.1544343820469214,c,1000.0,paper,5.0,0.6989700043360189,"delta_h_kj_mol,delta_h_peak_kj_mol",False,fig2_only
373.0,383.0,0.5,200.0,0.15058766637645057,c,1000.0,paper,5.0,0.6989700043360189,"delta_h_kj_mol,delta_h_peak_kj_mol",False,fig2_only
373.0,383.0,1.0,200.0,0.14839651441435922,c,1000.0,paper,5.0,0.6989700043360189,"delta_h_kj_mol,delta_h_peak_kj_mol",False,fig2_only
373.0,383.0,2.0,200.0,0.1557900053515552,c,1000.0,paper,5.0,0.6989700043360189,"delta_h_kj_mol,delta_h_peak_kj_mol",False,fig2_only
373.0,383.0,5.0,200.0,0.21026724717519493,c,1000.0,paper,5.0,0.6989700043360189,"delta_h_kj_mol,delta_h_peak_kj_mol",False,fig2_only
373.0,383.0,10.0,200.0,0.17975327567911079,c,1000.0,paper,5.0,0.6989700043360189,"delta_h_kj_mol,delta_h_peak_kj_mol",False,fig2_only
373.0,383.0,20.0,200.0,0.1391820016216307,c,1000.0,paper,5.0,0.6989700043360189,"delta_h_kj_mol,delta_h_peak_kj_mol",False,fig2_only
373.0,383.0,50.0,200.0,0.11154698294541353,c,500.0,paper,2.5,0.3979400086720376,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,100.0,200.0,0.09622621229184715,c,500.0,paper,2.5,0.3979400086720376,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,0.1,500.0,0.20085498490367343,c,1000.0,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,0.2,500.0,0.19782787229606463,c,1000.0,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,0.5,500.0,0.19383641028347648,c,1000.0,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,1.0,500.0,0.19170832464554804,c,1000.0,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,2.0,500.0,0.19947475105434492,c,1000.0,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,5.0,500.0,0.1539303263414365,c,1000.0,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,10.0,500.0,0.122940464895016,c,1000.0,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,20.0,500.0,0.1338310728218851,c,1000.0,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,50.0,500.0,0.15288002385644733,c,1000.0,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,100.0,500.0,0.16603665851887733,c,1000.0,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,0.1,1000.0,0.2480915243866726,c,1000.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,0.2,1000.0,0.24480094606445146,c,1000.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,0.5,1000.0,0.24068468870630363,c,1000.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,1.0,1000.0,0.23861979906924724,c,1000.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,2.0,1000.0,0.24671242964335188,c,1000.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,5.0,1000.0,0.15817963852310007,c,1000.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,10.0,1000.0,0.12719830243397606,c,1000.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,20.0,1000.0,0.13798464992473103,c,1000.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,50.0,1000.0,0.1570991298266763,c,1000.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
373.0,383.0,100.0,1000.0,0.17041623900904326,c,1000.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol",True,fig2_only
348.0,383.0,0.1,0.1,0.10455609208177284,a,0.1,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.2,0.1,0.09047304717759261,a,0.1,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.5,0.1,0.09257121882705495,a,0.1,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,1.0,0.1,0.07317805885483941,a,0.1,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,2.0,0.1,0.07999613900646323,a,0.1,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,5.0,0.1,0.06547298397660693,a,0.1,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,10.0,0.1,0.07241306403944435,a,0.1,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,20.0,0.1,0.04816080839458283,a,0.1,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,50.0,0.1,0.052818583569267226,a,0.1,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,100.0,0.1,0.020905255315847946,a,0.2,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.1,0.2,0.06017935365224105,a,0.1,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.2,0.2,0.06130381518038964,a,0.1,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.5,0.2,0.04205636355579323,a,0.1,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,1.0,0.2,0.04496320524766053,a,0.1,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,2.0,0.2,0.041457703187944124,a,0.1,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,5.0,0.2,0.057929960303473395,a,0.1,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,10.0,0.2,0.04786081227501125,a,0.1,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,20.0,0.2,0.05033504076872313,a,0.1,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,50.0,0.2,0.017291130995812535,a,0.1,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,100.0,0.2,0.021787637833641342,a,0.1,paper,2.0,0.3010299956639812,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.1,0.5,0.046114169496285294,a,0.5,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.2,0.5,0.04720469262072794,a,0.5,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.5,0.5,0.03015252339638372,a,0.5,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,1.0,0.5,0.03278382814314989,a,0.5,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,2.0,0.5,0.038805784188299275,a,0.5,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,5.0,0.5,0.029682264006585492,a,0.5,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,10.0,0.5,0.03591119204248006,a,0.5,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,20.0,0.5,0.03794393568470385,a,0.5,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,50.0,0.5,0.016884799172067196,a,0.5,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,100.0,0.5,0.020825962561745816,a,0.5,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.1,1.0,0.06269078365414597,a,1.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.2,1.0,0.06102940884758978,a,1.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.5,1.0,0.05872045690939898,a,1.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,1.0,1.0,0.055949936695774034,a,1.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,2.0,1.0,0.048382230001638535,a,1.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,5.0,1.0,0.05107464314484699,a,1.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,10.0,1.0,0.04404353205822941,a,1.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,20.0,1.0,0.03978603588465882,a,1.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,50.0,1.0,0.03532026810463522,a,1.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,100.0,1.0,0.032701885298930075,a,1.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.1,2.0,0.06872774732039837,a,2.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.2,2.0,0.06706053206880304,a,2.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.5,2.0,0.06490812344784701,a,2.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,1.0,2.0,0.08294499035264079,a,2.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,2.0,2.0,0.07616462334590567,a,2.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,5.0,2.0,0.05594495783978797,a,2.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,10.0,2.0,0.04966795524507198,a,2.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,20.0,2.0,0.06987039357671046,a,2.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,50.0,2.0,0.06632715515199432,a,2.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,100.0,2.0,0.06484037134336289,a,2.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.1,5.0,0.15192164937190683,a,5.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.2,5.0,0.1509638870402494,a,5.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.5,5.0,0.15092055780841068,a,5.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,1.0,5.0,0.15215122099418027,a,5.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,2.0,5.0,0.1574613913652703,a,5.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,5.0,5.0,0.15556964404545742,a,5.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,10.0,5.0,0.1597409454999165,a,5.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,20.0,5.0,0.1627514396177717,a,5.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,50.0,5.0,0.1664569509690445,a,5.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,100.0,5.0,0.1695008721151999,a,5.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.1,10.0,0.07296667761470799,a,10.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.2,10.0,0.07278139833799367,a,10.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.5,10.0,0.07296046810642269,a,10.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,1.0,10.0,0.07338630259074616,a,10.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,2.0,10.0,0.07414995033784552,a,10.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,5.0,10.0,0.053956375615498854,a,10.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,10.0,10.0,0.05421285481334386,a,10.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,20.0,10.0,0.05292042523843421,a,10.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,50.0,10.0,0.052422528816120646,a,10.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,100.0,10.0,0.053248541962773545,a,10.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.1,20.0,0.04769438323787419,a,20.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
348.0,383.0,0.2,20.0,0.04767377346044615,a,20.0,paper,1.0,0.0,"delta_h_kj_mol,delta_h_peak_kj_mol,s1_j_mol_k,s2_j_mol_k,delta_s_j_mol_k,h1_kj_mol_fig3,h2_kj_mol_fig3",True,fig2_plus_fig3_kinetics
