mode,T1_C,t1_s,T2_C,t2_s,total_anneal_time_s,rank,eig_total,eig_score,nearest_existing_distance,eig_delta_h_total_J_g,pred_delta_h_total_J_g,uncertainty_delta_h_total_J_g,eig_peak_area_J_g,pred_peak_area_J_g,uncertainty_peak_area_J_g,eig_peak_temperature_Tp_C,pred_peak_temperature_Tp_C,uncertainty_peak_temperature_Tp_C,eig_peak_height_uW,pred_peak_height_uW,uncertainty_peak_height_uW,eig_recovery_index,pred_recovery_index,uncertainty_recovery_index,eig_path_dependence_index,pred_path_dependence_index,uncertainty_path_dependence_index
two_step,60,600,65,600,1200,60,1.7694002932782351,2.084421707734484,2.6251784538020777,0.7132731922317362,-1.1234543469436924,0.35576916468079917,0.8615644450720729,-1.945348859467984,0.27888042879484715,0.003270868106339333,104.76121662810681,0.4050672815597207,0.2795629713489897,-194.35870766013218,43.276523103035,0.37767758847223076,0.7337991562433922,0.2292375401792217,0.4350848669597967,-0.22866113226346998,0.23556876088684495
two_step,100,100,55,100,200,61,1.5641136672643956,2.081632146043393,4.3126539898249785,0.6118977514666761,-0.9806835332984509,0.3098430727412228,0.7834109624419499,-1.846718232384138,0.25312961451820243,0.003548137592128822,104.94869107373526,0.42194529884843246,0.2243967163799031,-181.91934620871268,37.630474767923815,0.3406820641126187,0.6765059491739636,0.2132616001625435,0.3874323383904492,-0.0800729794965438,0.216360663295608
two_step,55,900,50,900,1800,62,1.618671806506954,2.078179535241407,3.829231072787111,0.6389286724454898,-1.118590342984317,0.32180376736307603,0.7995674388794636,-1.9478013841405257,0.2583289824057958,0.0032298956412377122,104.76380625391305,0.4025139976913166,0.25290814378362975,-194.4418481648306,40.56903527742358,0.3480468571004869,0.7597674431506615,0.21644037131447963,0.39981206890084053,-0.18705359299126884,0.2213327439825104
two_step,60,600,70,900,1500,63,1.7964563233145792,2.077362328699107,2.340883378204398,0.7115425538175422,-1.1225634860806808,0.35495935602252743,0.8694548309838749,-1.9453349301897342,0.28156735916179954,0.0035731822449215403,104.75205209589365,0.42343714673734645,0.31135459265906124,-193.05972425635008,46.475021531539134,0.3847577785011153,0.7330870942594937,0.23230030511371555,0.44090912615216316,-0.2458053310565715,0.2379316975980779
two_step,100,100,50,60,160,64,1.4724116056031444,2.0759004173174547,5.029073430952584,0.5763412106406118,-0.946692193950035,0.29439265520270086,0.7331101769788542,-1.8116152075876395,0.2373284357502277,0.003412656046544571,104.96762959580657,0.4137830838419372,0.20425873677059195,-177.4273999356576,35.51709246847505,0.317571959276405,0.6595919579682856,0.20327978614327746,0.37850178857587696,-0.09730294000719605,0.21277956955525898
two_step,55,600,70,600,1200,65,1.7518010807241975,2.074680132407483,2.6906587640273814,0.6974538294060273,-1.0729713881249927,0.3484021811349182,0.8665298429862449,-1.8794551236605308,0.2805693649694657,0.005044400897330695,104.5932697330077,0.5034844916759358,0.27390406234797576,-183.2521274148406,42.70415974733342,0.39329382777236854,0.7303478981735785,0.23599684300893312,0.39462420153134686,-0.20122418949872253,0.21924789462537345
two_step,55,1200,65,1200,2400,66,1.7280143527663687,2.0733856432794795,2.8780940876092584,0.6929751834360706,-1.1686247586810523,0.34633072399924053,0.8590543619898566,-1.9681063886434789,0.27802914214119673,0.0036466391423090744,104.63469802569092,0.42778321069149555,0.2867631818087498,-196.64638508322855,44.003227477586044,0.36453625533708145,0.7699506657581829,0.22355896731981598,0.4089004463212946,-0.26387658700301175,0.22498997762247946
two_step,55,1200,65,1800,3000,67,1.7229455835426268,2.0727191826181497,2.914779992296023,0.6738682294224617,-1.1643133617045043,0.33756208103353336,0.845636984458046,-1.9704706253293414,0.273506819105333,0.0037774313661854716,104.66217908902438,0.43541568387558843,0.31407740096222564,-195.33049680021873,46.747973492833005,0.3631056962995088,0.771051540692115,0.22294116975724906,0.4201617174912141,-0.2658249563205499,0.229531374070246
two_step,95,300,50,300,600,68,1.5335972767528254,2.0720087030404146,4.4867618857299085,0.6029134851962629,-1.100618043707972,0.30590976580148593,0.7755536533726162,-1.9440206824637263,0.25062334875302594,0.003403529698430487,104.78134850664881,0.4132275427647212,0.22213722591731852,-196.38664614765898,37.39513322851748,0.3318207000871883,0.760398409046888,0.20943607012767373,0.371378718131686,-0.1642540796555992,0.20992597729600804
two_step,60,600,60,900,1500,69,1.695168945880793,2.0702138603253237,3.1253742870377565,0.6675558336064914,-1.1064420055023196,0.33468912770324555,0.821210575232727,-1.9355809102885944,0.26539321142652234,0.003116920496684228,104.79530632930171,0.39538942254597104,0.28331279755061406,-191.43947198303246,43.65519036727306,0.36433031984531083,0.7388555908730376,0.22347002894059212,0.42500756992284816,-0.20687471107685199,0.2314892890901396
two_step,50,1800,50,1200,3000,70,1.568909046339677,2.069525106405339,4.1718005005471825,0.5986989601875846,-1.1373596910216157,0.30407163263622106,0.7739957532650028,-1.9370467528607467,0.25012813237723697,0.0026890259889995522,104.70794804110955,0.3671695677656737,0.29922641406778794,-185.0450785667236,45.257647120808976,0.32516219964698956,0.7894248899089005,0.20656022698716356,0.3973638936401035,-0.19816333740814546,0.22034865825185757
two_step,55,600,65,300,900,71,1.717510622820468,2.067363101960214,2.9154373261645494,0.6671662910462542,-1.0407508619894454,0.33451221844564866,0.818963885298639,-1.8737526264381785,0.2646545184940649,0.004040535990459268,104.79023825607806,0.45038350255902426,0.29092962505901315,-178.47540587678822,44.42302927046821,0.3802172286219941,0.6966666737317168,0.23033583338851427,0.4321573007849,-0.1833227059032819,0.2343824923718613
two_step,55,300,65,300,600,72,1.725670811092728,2.066040196234301,2.836411542846442,0.6971649562408171,-0.9775477822143517,0.3482683845667596,0.8688307481620126,-1.8111742943585594,0.2813542319587698,0.003713827083330443,104.75554894931648,0.43172061608808576,0.26771887397315525,-174.50555344944362,42.07718615333511,0.36712179287342744,0.6547848978621322,0.22467570688694904,0.39862748116265767,-0.14549500040461877,0.22085652465920297
two_step,55,600,70,900,1500,73,1.7372857146113039,2.0644684562471487,2.7265228469653735,0.6749959768127587,-1.091130344217456,0.3380765885139927,0.843285613279215,-1.9010383022296782,0.2727191283852076,0.005478607266211491,104.60131808917544,0.5248205565802891,0.29043093476381476,-184.9130921067272,44.37280773151057,0.39381968120295174,0.7451613999320691,0.23622472443883583,0.40740370325566183,-0.21202872951691099,0.22438721993212518
two_step,60,600,70,600,1200,74,1.7897218678774103,2.0641379649912555,2.2868008092820413,0.7229468328324957,-1.1288147301047609,0.3603134543585056,0.8720565899494864,-1.9439107356267775,0.28245700097960175,0.003607879911385753,104.72483124293923,0.42549548024015743,0.2859269095611882,-193.75731573249766,43.918906493643554,0.38486323757838886,0.7352737503064655,0.2323459460620818,0.4305080426549981,-0.24139080023284265,0.2337146197295622
two_step,50,300,50,300,600,75,1.5840932572151138,2.063111313244484,3.9918171335780834,0.6319121548989057,-0.9533616138563529,0.31868037934267524,0.8036251652840303,-1.788486296436562,0.2596446636712379,0.0029880433657427535,104.81138317928021,0.38710396414525655,0.24102998593168357,-168.08522414116578,39.35120395995538,0.3459360880550627,0.6598791124072844,0.21552934342514113,0.35806855415855227,-0.09383317350297127,0.2045983837687963
two_step,50,1200,65,1200,2400,76,1.6781805862279535,2.0628965981895457,3.2059667663466014,0.6599680564719881,-1.0834039199239371,0.33125109682710135,0.8459928566548759,-1.8728697133774406,0.2736261583767894,0.005205810930727209,104.45296858817443,0.5115176290593139,0.26318485482936227,-181.0821125932415,41.61657940816403,0.3817879634590569,0.7622787572557481,0.2310152827552878,0.36230113094875466,-0.19862278432769578,0.206292029999287
two_step,100,300,50,600,900,77,1.4643695938768235,2.0623096420797467,4.98283373502436,0.5785929218798459,-1.0853466508477252,0.29536207779195467,0.7433574924082684,-1.9205168813818985,0.2405015286450637,0.0032736656206027925,104.7861956301371,0.4052410353440604,0.21889956370303934,-192.19168331265016,37.05717425557541,0.3094688131192158,0.756083946336551,0.199774152141022,0.3561541366984278,-0.17851760981639708,0.20383244976314494
two_step,60,900,65,600,1500,78,1.7399816930788576,2.060218498327979,2.668640043742679,0.6897431689975054,-1.137596658670705,0.34483969585020724,0.8455927773787694,-1.960128390611527,0.27349199686367043,0.0030754034006407957,104.7656934930215,0.3927391582357073,0.3013620208590345,-195.1524787990502,45.47221939242023,0.3683357792195823,0.7450505211443319,0.2252001246346079,0.43077483011605583,-0.24935763809529357,0.2338226361004079
two_step,55,600,60,300,900,79,1.6712758975884492,2.0599467598232626,3.2389238519567782,0.6472710115773591,-1.0471007509520296,0.32553490045459005,0.7929460816355287,-1.8766643329468113,0.2561906027333589,0.003188537148783831,104.82122361798844,0.3999203398081593,0.2863943402325694,-177.29151809045055,43.9660398855886,0.37024305210697156,0.7073424830040491,0.22602413436121657,0.425111537639924,-0.17080977386370383,0.23153132207284538
two_step,55,600,65,1200,1800,80,1.7135129583893636,2.0597557036957044,2.8853562108861754,0.6591502629682224,-1.0823089561889576,0.33088154572641865,0.8207126460214464,-1.9048674815055138,0.2652293877094999,0.0037589249127416816,104.7455134597767,0.4343437523293211,0.3103360583983262,-182.5190946411821,46.3728875146382,0.3705803806754145,0.7256816669702016,0.22616988645895364,0.43659707122300295,-0.20108104358132234,0.23618189397621664
two_step,55,1200,55,1800,3000,81,1.6169079026978828,2.0580782597566842,3.676419642156678,0.6287227061095392,-1.152874493728355,0.31726499852514894,0.7906309055696791,-1.965178450076456,0.25544539257116755,0.0028275091598851058,104.72619199756431,0.3765314767403985,0.2917419200533504,-193.54290866459314,44.50481868196671,0.34064027367116734,0.777888191314379,0.21324356175610715,0.4047073600983039,-0.22842173869405943,0.22330183308428755
two_step,60,300,55,300,600,82,1.665481765176815,2.0576586937878227,3.2681410717583965,0.659586923951198,-1.0199034883375582,0.33107884372032687,0.8147760565888311,-1.8718459917542933,0.2632809501263648,0.0034853084790945786,104.89299266674972,0.4181796341552134,0.24718323810112566,-184.06960452381688,39.983098726895896,0.3634545198809836,0.6900609347805937,0.2230918065079354,0.41631537092161375,-0.12326708085366056,0.22797892995633187
two_step,50,900,50,600,1500,83,1.5783894997201238,2.0575741434494406,3.993205364410974,0.6062515612800583,-1.0803306359125124,0.30736879153509655,0.7670062317706061,-1.884873944156068,0.24791324875871493,0.0028319355114351,104.74740486595327,0.3768269186767464,0.28003752651574004,-175.38433168707786,43.324470524901756,0.3467161447595215,0.7601562121575989,0.21586602298724814,0.38802160664458957,-0.1506245528153553,0.21659710979308042
two_step,65,300,65,300,600,84,1.7420063930188991,2.0544983496466824,2.604099638564861,0.6980522613785091,-1.0508592097294842,0.3486794376531606,0.8442827534594914,-1.895613389710511,0.2730529875289163,0.0034083639392934167,104.86221011794116,0.4135219054414766,0.2614875569642913,-187.86005937221017,41.44391767930713,0.3760852666011453,0.695543771285706,0.22854908771458385,0.43898862906658603,-0.16414748999564507,0.23715210371406273
two_step,55,1800,60,1200,3000,85,1.6625408375310682,2.0530235227921247,3.2540223771754726,0.6525575713412601,-1.1797532044687113,0.3279093611695705,0.8190261102221714,-1.9878950011743866,0.26467496057048473,0.0029486387271223827,104.69965334985045,0.3845354544075097,0.30560237004540947,-197.89996407820328,45.89798406271567,0.344264533266564,0.779097844471777,0.2148078818703525,0.4091174653207629,-0.2713406705476471,0.22507738958834908
two_step,60,300,70,600,900,86,1.7688160432028752,2.052925017123799,2.3675747826743656,0.6939203311374422,-1.035431860136851,0.34676735654789104,0.8448716129435428,-1.8790625489638153,0.27325026842458705,0.003535671895606365,104.84232268184606,0.42120080660875964,0.30121643487008976,-181.98364788136962,45.45759493438146,0.3843347724404134,0.6809317745301863,0.23211724168052922,0.4474982662260094,-0.18523861010411102,0.24060983381588943
two_step,65,300,70,300,600,87,1.79509724695068,2.0507662573702357,2.1305750868296314,0.7259997463100084,-1.0636066995235802,0.36175390025631476,0.8658019933307558,-1.9019017792502884,0.2803213817457386,0.003374309164994374,104.84075384847125,0.4114438469450295,0.2741520936235602,-188.44280891702925,42.72927088412279,0.3874019361896854,0.6926773086395529,0.23344485619049166,0.44609001260685993,-0.19026258753216002,0.24003700431595798
two_step,60,300,75,300,600,88,1.7851412526360204,2.049134794477663,2.1999461820136856,0.7191732121469936,-1.0378293110082535,0.35853715813582004,0.8689502579189841,-1.8644754501953151,0.28139503700053903,0.004652712054946083,104.7288548502121,0.48344736466407534,0.272037334086732,-182.04386025582141,42.51509395093399,0.39902014307409084,0.689211411331492,0.23847947100393138,0.41465433838165666,-0.18468831109563238,0.2273089407501654
two_step,50,1200,50,1800,3000,89,1.562231596805937,2.049037047187486,4.056712086512908,0.5938661128304709,-1.1228369295179854,0.3019692232653001,0.7624754639389838,-1.9208038833631156,0.24648349960098195,0.0026719743858892348,104.710523723965,0.36600044860833486,0.29607856200733634,-180.6566020920319,44.94118496144379,0.3316392666827568,0.78452345133,0.20935772626431187,0.3947196141113574,-0.17808134032129386,0.21928622119108943
two_step,50,900,65,900,1800,90,1.6807661209374465,2.047664771644078,3.0574887558885964,0.6631943261093316,-1.0416589833476624,0.33271088657477077,0.8483112585231928,-1.8382888723769466,0.27440442416659566,0.005070812708916898,104.48283398516742,0.5048075373660756,0.2575624709087416,-176.382451616823,41.044111097008475,0.3862855184562265,0.7349861861340683,0.2329615509879254,0.35696030093356973,-0.17484482600692802,0.20415497852204817
two_step,60,900,70,600,1500,91,1.7668277883082686,2.0474398964603235,2.338434234600457,0.7004720245345013,-1.1427364262355821,0.3498016627874695,0.85760613262867,-1.960992011548291,0.2775387389922378,0.0035595927920244064,104.73611530687796,0.42262830092282105,0.3096889958161916,-194.913380183493,46.30799424989712,0.3772090204457421,0.7454735786626491,0.22903493854341495,0.4300023309184624,-0.2622336086635989,0.23350988933244393
two_step,60,900,65,1200,2100,92,1.7254962814010137,2.046467512602021,2.6747602600083953,0.6867782904072893,-1.1648992492769543,0.34347471565966836,0.8432591557495841,-1.980738836454059,0.27271027346742965,0.0030039589248484675,104.73324949185641,0.3881366249531743,0.295944790592528,-198.84626263246042,44.92773143006532,0.363195556142487,0.7617459851765666,0.22297997471235018,0.424698908577973,-0.2626775704296427,0.2313645072911346
two_step,55,900,50,1200,2100,93,1.5822378068193335,2.0464377366199464,3.8683327483384424,0.6166398232587937,-1.1209567969786887,0.31192745178754966,0.7747575847588535,-1.9413656718052812,0.25037022861112285,0.0031083680638465862,104.75601672997193,0.39484491062687044,0.2671470107467287,-190.61015386047637,42.01913986194146,0.3436289641905253,0.770327951905122,0.21453356071859014,0.38793486123761983,-0.18646472115423993,0.2165623015315151
two_step,55,900,70,900,1800,94,1.7240692884719069,2.045527896745251,2.6788217356112,0.684673773981965,-1.1280805562296319,0.34250745424538387,0.8538286054991175,-1.9240952055186238,0.27626218758097393,0.00501532421689079,104.55325232449442,0.5020240037642199,0.27643767891658116,-189.42197497495079,42.96056076142356,0.38238562278255406,0.7650078691963633,0.23127384635459594,0.3925458827706028,-0.23433830042338563,0.2184131989943825
two_step,60,900,60,600,1500,95,1.6705043470465173,2.044618576530643,3.11761857903438,0.6590970842037535,-1.1285401811575353,0.3308575215225939,0.8138791089283545,-1.9541397204039472,0.2629873254030462,0.00303151687986847,104.77242698478827,0.3899182975914809,0.28060104443281475,-194.59341178976203,43.381396634945304,0.35591484449251887,0.7520712392305072,0.2198364958077108,0.4170474116288962,-0.225481744336783,0.22827428485481382
two_step,55,600,60,1200,1800,96,1.6583415139500164,2.044334729687759,3.2166101311478568,0.6356958813996557,-1.083378446592207,0.3203630362434713,0.7882541393549402,-1.9029631404429963,0.254681686471321,0.003018231698247123,104.77914952781445,0.38906039240047186,0.30198576499416524,-180.1975529890865,45.534870952853794,0.36121271736023913,0.7334603591405501,0.2221237575310698,0.4266338410679844,-0.18607662091782357,0.23214689994426307
two_step,55,300,65,600,900,97,1.6895874251138843,2.044055429985229,2.953900040594538,0.6536756947924001,-1.0182932023794018,0.32841257528325535,0.8063505535994336,-1.8511375761491855,0.2605305938733148,0.0037211454680078798,104.78733232593528,0.43214735950566024,0.28489734612963774,-174.35700423827927,43.815067322360896,0.3761454636808521,0.6888471478938968,0.22857511218105103,0.4252046468207175,-0.1488221214632953,0.23156896601252513
two_step,60,300,65,600,900,98,1.7203160327311107,2.0440325951141247,2.6976380198584518,0.6736418514849126,-1.0332152832122599,0.33745884696480755,0.8183109809094222,-1.8756254045906373,0.2644400850963631,0.003127282741390835,104.86556991112342,0.3960481700706962,0.28977793669288043,-180.36863042408407,44.30703611362152,0.3767302655946334,0.6862435373225573,0.22882794328010692,0.4377281361352007,-0.17165811633213165,0.23664066294583072
two_step,55,1200,60,600,1800,99,1.6588520950696501,2.043917775927402,3.2088806738145967,0.6405763536789753,-1.1054583984621165,0.3225391752362763,0.7972213890030544,-1.9262143830191545,0.25757011456531453,0.003061423933035249,104.77730587546485,0.391842787816217,0.3058788683625906,-185.22239341066648,45.925734546160726,0.3542157852927251,0.7398063588774821,0.21910306224278714,0.4218322371805755,-0.22062258857133366,0.2302060655771114
two_step,55,900,65,1800,2700,100,1.698800498645391,2.0436539055512384,2.8737783908820598,0.6523723912286749,-1.118602532061138,0.3278260545378841,0.8187803603575576,-1.9349864865323747,0.2645942326643098,0.003713537621405799,104.7195415008579,0.4317037286867931,0.319484001528275,-187.1687179137013,47.28965865756827,0.3612372508075155,0.7466953189878892,0.22213435080535818,0.4314498784247232,-0.2310259534935821,0.2340959828915098
