mode,T1_C,t1_s,T2_C,t2_s,total_anneal_time_s,rank,eig_score,expected_information_gain,nearest_existing_distance,time_penalty,eig_delta_h_total_J_g,pred_delta_h_total_J_g,uncertainty_delta_h_total_J_g,eig_peak_area_J_g,pred_peak_area_J_g,uncertainty_peak_area_J_g,eig_peak_temperature_Tp_C,pred_peak_temperature_Tp_C,uncertainty_peak_temperature_Tp_C,eig_peak_height_uW,pred_peak_height_uW,uncertainty_peak_height_uW,eig_onset_temperature_C,pred_onset_temperature_C,uncertainty_onset_temperature_C,eig_recovery_index,pred_recovery_index,uncertainty_recovery_index,eig_path_dependence_index,pred_path_dependence_index,uncertainty_path_dependence_index,eig_kovacs_peak_label,pred_kovacs_peak_label,uncertainty_kovacs_peak_label
two_step,50,30,70,30,60,26,1.8533509216133401,1.5257634454212718,2.738228968267234,0.0009999999999999998,0.5529159082452151,-0.8486956121293341,0.3086643186738286,0.5376395773841959,-1.746725190549529,0.2315897302627043,0.004855204196431021,105.02342249225585,0.4939055421326447,0.18126538324931726,-164.34316144811478,33.05152910902631,4.539465603140528e-07,70.00959742458585,0.004764172364543472,0.4886435913691983,0.586618864745305,0.24945636655408887,0.41850760733953596,0.03567729847926215,0.27175437236932787,0.0,0.0,0.0
two_step,50,30,70,900,930,27,1.85089886457839,1.5579243706010957,2.5706207831441192,0.0155,0.5521582309501737,-0.9418050872466345,0.3083148408491713,0.5409133106002388,-1.8176033921924761,0.23274147066141085,0.005399737582919286,104.89077747653734,0.5210086368561245,0.21809211416937518,-172.47912831367105,36.97275117371662,4.441822956405963e-07,70.00962449108773,0.004712655795507277,0.5017976917334483,0.6624285109477469,0.25473180478432306,0.4225186771197297,-0.019214714626648113,0.27367774509048837,0.0,0.0,0.0
two_step,50,10,60,900,910,28,1.8489090910338277,1.5286240029585783,2.7954312895159683,0.015166666666666667,0.5780494844569696,-0.8734559822554334,0.32033510176813795,0.5976979720057524,-1.7616922433670712,0.25303014692657416,0.0025879313195747416,105.0768900024766,0.3601833059691785,0.24098468124439038,-166.89015063063974,39.34654287355476,3.6987692951106967e-07,70.01008924617425,0.004300448036658776,0.40589095390107965,0.588848392956347,0.21681531685472444,0.4350255586756108,-0.0033064461279432356,0.27968761159562366,0.0,0.0,0.0
two_step,55,10,70,600,610,29,1.8476468649842102,1.5828922732309811,2.2910104868324646,0.010166666666666668,0.5885610437457061,-0.8807539255055401,0.325262796006727,0.5934715319751956,-1.7778234375434483,0.25149857537501585,0.003185436618774677,105.05264315874139,0.39972523112895186,0.23919850418229124,-169.18486963620154,39.16267111845684,3.640726435192274e-07,70.01023909073056,0.004266572254563078,0.4433560083178652,0.5841719477324856,0.23149140512890815,0.4553879855392323,0.008405107734317109,0.2895182467814899,0.0,0.0,0.0
two_step,50,60,65,900,960,30,1.8458059018507877,1.5436230427464435,2.651523825869535,0.015999999999999997,0.5757175470565985,-0.9195167451874194,0.31924573355783215,0.5792451507600875,-1.8035552589430826,0.24636963180387733,0.003387215205831597,105.0202448482163,0.4122326033207672,0.24225326588853438,-169.7237393727909,39.47701001242717,3.723195871372777e-07,70.01024998924102,0.004314624698390273,0.426051261427443,0.6108871268817331,0.22469534242792172,0.4456854248988877,-0.03192667901504188,0.28482642511457373,0.0,0.0,0.0
two_step,50,30,65,300,330,31,1.8451732044881417,1.531099135270908,2.6631172434769477,0.0055000000000000005,0.572725938048863,-0.8737201713607676,0.3178501960262827,0.5766197169913919,-1.7677510865177997,0.24542745982649022,0.0032082415558839354,105.0639757663425,0.4011580997362317,0.22323312011554877,-166.47146603957182,37.509329758615166,3.8481893384014855e-07,70.0101273286117,0.0043864511961595925,0.4270660080686756,0.5831846153036094,0.22509298051755738,0.44215537019746604,0.0031827159500472163,0.2831229068054775,0.0,0.0,0.0
two_step,50,60,65,1200,1260,32,1.8449161270071357,1.5476626282811754,2.6521124893830015,0.020999999999999998,0.5764041933510192,-0.9283267270266786,0.3195663592376093,0.5803057577364429,-1.810495729223216,0.24675062491072552,0.0034222423924434664,105.01043575154995,0.41436583483092837,0.24680740245118188,-170.55844074072778,39.94456790596961,3.694440524506992e-07,70.01026640253015,0.004297930833201255,0.4268641613190836,0.6166808479391074,0.22501387666597875,0.4461187469854575,-0.03791398064099083,0.28503566111496687,0.0,0.0,0.0
two_step,50,60,65,600,660,33,1.8437838293907565,1.5365302565961898,2.6521131066213877,0.011000000000000001,0.574176247390721,-0.9072451331662279,0.3185264627962839,0.5772268137137216,-1.793856874054395,0.24564520582092744,0.00333348859844995,105.03380683195171,0.40893920579404847,0.23571078900991357,-168.5732977199795,38.80303877475436,3.764310636957649e-07,70.01022540094793,0.004338382218040189,0.42451402505195573,0.602909168946376,0.2240931583768516,0.44467598062259706,-0.0236263588968818,0.28433910697183434,0.0,0.0,0.0
two_step,50,10,70,1800,1810,34,1.8431684487693978,1.5669735909682232,2.5530127038986774,0.030166666666666665,0.5470953570434773,-0.9508616777917818,0.30598300516292914,0.5411868414600027,-1.8262406787985976,0.23283778516232015,0.005149572196365438,104.86566266799841,0.5087328160709781,0.22195732245808245,-174.94101717424374,37.37637718727722,4.226352274678202e-07,70.00967907081446,0.00459693053073682,0.5157000597477698,0.6818255426585962,0.26033923187214353,0.41782000857774465,-0.010920600093936743,0.271424842983619,0.0,0.0,0.0
two_step,50,30,70,1200,1230,35,1.842928961686454,1.5545612440679806,2.573897646820611,0.0205,0.5496519264432292,-0.9504961148745316,0.30715975987934824,0.5390404026845721,-1.8241521012747315,0.23208233456564356,0.005417022521783387,104.87800522093232,0.5218463813384276,0.22081900901014795,-173.2719877972227,37.25763898484587,4.4342425536567885e-07,70.00962367025178,0.004708632773910104,0.5007248203631699,0.6698767283822809,0.25430045780492433,0.4216575387957834,-0.02437137319969019,0.27326465749607953,0.0,0.0,0.0
