mode,T1_C,t1_s,T2_C,t2_s,total_anneal_time_s,rank,eig_score,expected_information_gain,inverse_identifiability_score,nearest_existing_distance,novelty_component,inverse_identifiability_component,extrapolation_penalty,extrapolation_penalty_component,time_penalty,sensitivity_T1_C,sensitivity_t1_s,sensitivity_T2_C,sensitivity_t2_s,eig_delta_h_total_J_g,pred_delta_h_total_J_g,uncertainty_delta_h_total_J_g,eig_peak_area_J_g,pred_peak_area_J_g,uncertainty_peak_area_J_g,eig_peak_temperature_Tp_C,pred_peak_temperature_Tp_C,uncertainty_peak_temperature_Tp_C,eig_peak_height_uW,pred_peak_height_uW,uncertainty_peak_height_uW,eig_recovery_index,pred_recovery_index,uncertainty_recovery_index,eig_path_dependence_index,pred_path_dependence_index,uncertainty_path_dependence_index
two_step,70,10,85,900,910,34,4.123972348586183,2.5986803110088434,1.0,1.6212325668661192,0.340458839041885,1.2,3.851367973431823e-07,1.3479787907011379e-07,0.015166666666666667,0.541190200414177,3.8575352845665107,0.319469063330384,2.415201781030872,0.8735688792421484,-2.3634751737876725,3.2254490248082552,0.8302697978337432,-1.6442783524453082,2.4719874970639633,0.24871683285985313,101.83340023287327,7.144609614377156,0.8413025431950839,-83.37966759229879,112.270794711776,0.25654424809559395,0.7229888108527948,0.2924601385231294,1.1616358086293066,-3.3344355284618254,4.961471582026998
two_step,55,60,85,10,70,35,4.12106455107668,2.4583999959117775,1.0,2.20872010395985,0.4638312218315685,1.2,0.0,0.0,0.0011666666666666668,0.4811905090085412,4.831862851312539,0.16600029863439802,4.585620332954794,0.8781067508775636,-1.213197722695086,3.2432066059710163,0.8003423767847686,-0.7767732315240121,2.3816799960340873,0.3107297173753499,100.43213942792265,8.260992619959335,0.6463086563585708,-30.055909129493973,87.2054457773219,0.20735761295823954,0.7447068297889475,0.25606013348972695,1.08175832470779,-1.5975911546487853,4.537291416414979
two_step,60,900,80,900,1800,36,4.121011629222189,2.4946973177938356,1.0,2.1729252925159717,0.45631431142835405,1.2,0.0,0.0,0.03,0.5577875564874238,0.4899003925185436,0.17930853673364833,0.7402563316446692,0.8197263891277977,-2.2500831079568777,3.019482251936247,0.7749901019192611,-1.5898945250539613,2.3067443243704857,0.2872120762345814,100.71250230855664,7.8402422321834475,0.7981400294455826,-81.07563951562366,106.41541665423401,0.17808664674679195,0.7444781233339763,0.233633027174829,1.2146374412335508,-3.129404313820831,5.2600223256035
two_step,50,900,80,30,930,37,4.1181876382041205,2.383982071203979,0.973330441915808,2.770043031910345,0.5817090367011724,1.1679965302989694,0.0,0.0,0.0155,0.48689143203225915,2.3572546570667843,0.2544901908675136,1.9661506533547242,0.8551200268217671,-1.9949237304216665,3.1539041577710334,0.8047956329193333,-1.3020597346227878,2.394989148025583,0.3694236828873145,98.12134160103443,9.306408805596094,0.6143812643877465,-47.74219729396213,83.40462718851171,0.13404276387649008,0.826451454799933,0.19805213324226748,1.04531076122617,-2.3171225008788605,4.353365566457725
two_step,65,30,80,1800,1830,38,4.114860606372513,2.5872674304100016,0.9912902115637708,1.7549758194570826,0.3685449220859873,1.189548253876525,0.0,0.0,0.0305,0.5219861725596029,3.80325779798386,0.1934234572704724,2.248681196558418,0.8426033093629415,-1.9293491652308141,3.105947299931459,0.7810881684293184,-1.3699813351351235,2.324641066823477,0.23439780897274334,102.71662880532863,6.882464183749974,0.8202911279272425,-66.86179939449526,109.3964382059073,0.29915222143805464,0.6217538714464238,0.3232483821176418,1.1900088216853428,-2.3812295741586116,5.1195250936370185
two_step,50,600,75,30,630,39,4.114700787096673,2.413606006667313,0.9426414879305338,2.7639285472034305,0.5804249949127204,1.1311697855166405,0.0,0.0,0.010499999999999999,0.4240156890851626,3.6120304993852566,0.10548286529552506,3.0881331728943806,0.8482671510108076,-2.225341752953034,3.1275902092780896,0.7783052662589041,-1.5288956994325953,2.3164638232290464,0.27560861131523884,101.41044575078048,7.631672934343045,0.6220979335155106,-55.00582556440922,84.31658802967479,0.1998139342731329,0.743495693215485,0.25034903048579293,1.1394930741214617,-2.284523016357968,4.840873067747944
two_step,70,10,90,900,910,40,4.113980827802042,2.6854116811988877,0.9814475328300502,1.2666614698649494,0.2659989086716394,1.1777370393960602,3.851367973431823e-07,1.3479787907011379e-07,0.015166666666666667,0.5845027805143226,4.63441757665307,0.4599495383509158,3.5895835680800916,0.8905260882881556,-0.5875757565866545,3.2921337588491855,0.8781063542690011,-0.19450518625657645,2.6207210325899584,0.38568490598695565,96.82029647156632,9.596378815204186,0.8425732113667567,-30.199708593778766,112.44611346559859,0.2415228134779164,0.7545498221923619,0.2814706394236699,1.0801326400359912,-1.5726182310389976,4.528963362892858
two_step,65,60,85,1200,1260,41,4.113226461872489,2.5861994454415953,0.9840653374401417,1.748326721441542,0.3671486115027238,1.18087840492817,0.0,0.0,0.020999999999999998,0.5503335239560024,4.443348901343208,0.2795791249745596,2.840728156704505,0.8791718164818265,-2.308117585047293,3.2473836563675724,0.8310935389696236,-1.6095318635065903,2.4745023261123977,0.2860566305072559,101.65995598891935,7.81950745540703,0.8288619869755909,-79.27933287293126,110.56335094771612,0.22380314702513138,0.7182554244522406,0.2683749640238121,1.1465496738356173,-3.4587188309340218,4.879049001062761
two_step,50,1800,80,60,1860,42,4.11264569154563,2.3543286934544696,1.0,2.806271419481715,0.5893169980911601,1.2,0.0,0.0,0.031,0.5016285403094911,3.0886084111234147,0.2849051141010162,1.7789495223756997,0.8460190304293095,-1.940193871065915,3.118988237949155,0.8020643613574292,-1.2518187066806334,2.386821117227636,0.3794831989657116,97.37745248271128,9.485725829049954,0.6083303277812296,-46.29960096339754,82.6924071616853,0.11749689118586723,0.8383405638070823,0.18383477522536787,1.0274352897809453,-2.371098905532603,4.265247895401725
two_step,50,300,85,10,310,43,4.10378556223492,2.301835931069924,1.0,2.891029989674587,0.6071162978316632,1.2,0.0,0.0,0.005166666666666666,0.6063601618980372,0.7239279425311951,0.3180554102191229,0.6089179780924971,0.8415081115876721,-0.9482763485595981,3.101773209405245,0.7927633831969243,-0.4814410964257087,2.359130648303666,0.3664409617940005,95.47265227615569,9.253272442322897,0.5887752610714708,-20.705584735375766,80.40752684876894,0.15396396551282646,0.816557910419097,0.2144868013812326,0.9241589727729729,-1.3530760769733845,3.781337322902772
