sample_id,source_file,cycle_id,mode,T1_C,t1_s,T2_C,t2_s,total_anneal_time_s,heating_rate_C_min,arrt_peak_temperature_Tp_C,n_points,temp_min_C,temp_max_C,covers_arrt_peak_window,is_truncated,feature_integration_low_C,feature_integration_high_C,feature_peak_low_C,feature_peak_high_C,delta_h_total_rel,delta_h_total_J_g,peak_area_rel,peak_area_J_g,peak_temperature_Tp_C,peak_height_uW,onset_temperature_C,kovacs_peak_label,delta_h_total_40_160_rel,delta_h_total_40_160_J_g,peak_area_40_160_rel,peak_area_40_160_J_g,peak_temperature_Tp_40_160_C,peak_height_40_160_uW,onset_temperature_40_160_C,legacy_feature_integration_low_C,legacy_feature_integration_high_C,legacy_feature_peak_low_C,legacy_feature_peak_high_C,recovery_index
single_hs_80_90_01_012,ps-single-hs-01.xlsx,12,single_step,80.0,1000.000000000002,nan,nan,1000.000000000002,40.0,107.18384552002,2397,30.0059986114502,190.452163696289,True,False,70.0,105.0,70.0,105.0,-76291.89352132406,-24.34847665574172,-56926.31159592983,-18.16797178593505,104.947090148926,-3027.091197457362,70.0130615234375,0,-300569.974770699,-95.92658769277627,-134828.79390361952,-43.03046613945303,107.18384552002,-3120.64797593215,70.0130615234375,40.0,160.0,70.0,140.0,0.6152074993769261
single_hs_80_90_01_013,ps-single-hs-01.xlsx,13,single_step,90.0,49.999999999999986,nan,nan,49.999999999999986,5.0,95.0058212280273,20081,30.0035438537598,198.211181640625,True,False,70.0,105.0,70.0,105.0,15609.300365089415,39.8535328470368,11519.359413626824,29.411130417770615,104.992820739746,600.6646523800225,70.0021667480469,0,60316.76456719973,154.0002499588078,15064.520731818662,38.462606123792334,139.995071411133,617.3547690832593,70.0021667480469,40.0,160.0,70.0,140.0,1.0
single_hs_80_90_01_014,ps-single-hs-01.xlsx,14,single_step,90.0,49.999999999999986,nan,nan,49.999999999999986,10.0,99.2418441772461,9961,30.0120048522949,197.139053344727,True,False,70.0,105.0,70.0,105.0,2399.7398846391025,3.0634977250711946,1648.533119644028,2.1045103655030144,104.984382629395,88.19158441187528,104.326095581055,0,9834.292460446275,12.554415906952691,2373.2068430060426,3.02962575702899,139.993881225586,98.06299228473586,104.326095581055,40.0,160.0,70.0,140.0,0.07686891239552862
single_hs_80_90_01_015,ps-single-hs-01.xlsx,15,single_step,90.0,49.999999999999986,nan,nan,49.999999999999986,20.0,106.590103149414,4913,30.0129814147949,194.983047485352,True,False,70.0,105.0,70.0,105.0,-24034.418729963723,-15.341118338274715,-18009.93589925965,-11.495703765484881,104.966644287109,-934.65668531132,70.0043487548828,0,-92789.30349206257,-59.22721499493355,-23463.743534337955,-14.976857575109332,139.978546142578,-960.3150296729,70.0043487548828,40.0,160.0,70.0,140.0,0.3849374758608222
single_hs_80_90_01_016,ps-single-hs-01.xlsx,16,single_step,90.0,49.999999999999986,nan,nan,49.999999999999986,40.0,124.949920654297,2401,30.0065765380859,190.664031982422,True,False,70.0,105.0,70.0,105.0,-75587.2269004487,-24.123583053334688,-56277.07363328934,-17.96076818083702,104.981430053711,-2848.3665263570747,70.03662109375,0,-297266.63182612084,-94.87232930620875,-74984.7249224745,-23.931295188023775,139.936630249023,-3069.493759365471,70.03662109375,40.0,160.0,70.0,140.0,0.605306012541579
single_hs_80_90_01_017,ps-single-hs-01.xlsx,17,single_step,90.0,499.99999999999983,nan,nan,499.99999999999983,5.0,96.2668762207031,20085,30.0036964416504,198.245071411133,True,False,70.0,105.0,70.0,105.0,15515.317367534572,39.61357625753507,11409.98567857033,29.13187832826467,104.998870849609,601.9271405290988,70.0043487548828,0,60483.10907939829,154.42495935165522,15173.657138463124,38.74125226841648,139.996948242188,621.7836885115564,70.0043487548828,40.0,160.0,70.0,140.0,0.9939790384349936
single_hs_80_90_01_018,ps-single-hs-01.xlsx,18,single_step,90.0,499.99999999999983,nan,nan,499.99999999999983,10.0,101.611938476563,9964,30.0116386413574,197.197082519531,True,False,70.0,105.0,70.0,105.0,2165.5998630820286,2.764595569891951,2231.036745854607,2.8481320159846044,85.2510604858398,80.25956336323327,nan,0,9661.149648655506,12.333382530198518,3109.5419863402913,3.9696280676684563,132.732574462891,97.27674522955567,106.036308288574,40.0,160.0,70.0,140.0,0.069368895864335
single_hs_80_90_01_019,ps-single-hs-01.xlsx,19,single_step,90.0,499.99999999999983,nan,nan,499.99999999999983,20.0,105.099266052246,4917,30.014123916626,195.125045776367,True,False,70.0,105.0,70.0,105.0,-23117.901283981264,-14.75610720254123,-17420.289484150224,-11.119333713287375,104.998092651367,-1052.4566453864015,70.0109710693359,0,-89106.50741632609,-56.876494095527285,-40135.440050913516,-25.618365989944795,105.099266052246,-1052.696434537948,70.0109710693359,40.0,160.0,70.0,140.0,0.3702584475804729
single_hs_80_90_01_020,ps-single-hs-01.xlsx,20,single_step,90.0,499.99999999999983,nan,nan,499.99999999999983,40.0,107.208755493164,2405,30.0054187774658,190.938903808594,True,False,70.0,105.0,70.0,105.0,-72944.78518947204,-23.280250592384693,-54261.712141344666,-17.317567704684464,104.980827331543,-2985.735593938645,70.0429077148438,0,-290568.4582404024,-92.73461433204331,-130631.78564693281,-41.69099541923388,107.208755493164,-3186.365554597887,70.0429077148438,40.0,160.0,70.0,140.0,0.5841452169808236
single_hs_80_90_01_021,ps-single-hs-01.xlsx,21,single_step,90.0,1000.000000000002,nan,nan,1000.000000000002,5.0,nan,8867,30.0069122314453,104.236869812012,False,True,70.0,105.0,70.0,105.0,15234.820533640954,38.897414128444986,11385.160876908532,29.06849585593668,104.236869812012,592.1176926847404,70.0058898925781,0,26666.390647514185,68.0844016532277,11385.160876908532,29.06849585593668,104.236869812012,592.1176926847404,70.0058898925781,40.0,160.0,70.0,140.0,0.9760091853773283
single_hs_80_90_01_022,ps-single-hs-01.xlsx,22,single_step,90.0,1000.000000000002,nan,nan,1000.000000000002,10.0,nan,0,nan,nan,False,True,,,,,nan,nan,nan,nan,nan,nan,nan,0,,,,,,,,,,,,nan
single_hs_80_90_01_023,ps-single-hs-01.xlsx,23,single_step,90.0,1000.000000000002,nan,nan,1000.000000000002,20.0,nan,0,nan,nan,False,True,,,,,nan,nan,nan,nan,nan,nan,nan,0,,,,,,,,,,,,nan
single_hs_80_90_01_024,ps-single-hs-01.xlsx,24,single_step,90.0,1000.000000000002,nan,nan,1000.000000000002,40.0,nan,0,nan,nan,False,True,,,,,nan,nan,nan,nan,nan,nan,nan,0,,,,,,,,,,,,nan
kovacs_80_to_90_001,pskovacs.xlsx,1,two_step,80.0,49.98,90.0,0.1002,50.0802,10.0,106.453926086426,9937,30.0033912658691,196.829574584961,True,False,70.0,105.0,70.0,105.0,-4724.144048967393,-6.03082219017114,-3323.2754620418887,-4.242479313244964,104.985946655273,-146.8784313564263,70.005744934082,0,-16927.775324086622,-21.609925945642495,-6968.79029369231,-8.89632803450082,106.453926086426,-154.90779793957358,70.005744934082,40.0,160.0,70.0,140.0,1.0
kovacs_80_to_90_002,pskovacs.xlsx,2,two_step,80.0,49.98,90.0,0.4998,50.4798,10.0,106.296867370605,9942,30.0101909637451,196.868988037109,True,False,70.0,105.0,70.0,105.0,-4654.17116879202,-5.941495109096195,-3278.9807569300124,-4.18593288118725,104.998573303223,-145.70282766324385,70.0099029541016,0,-16670.72923616941,-21.28178200362052,-6864.544186217957,-8.76324789729952,106.296867370605,-152.82783114149652,70.0099029541016,40.0,160.0,70.0,140.0,0.9851882416264025
kovacs_80_to_90_003,pskovacs.xlsx,3,two_step,80.0,49.98,90.0,0.7979999999999999,50.778,10.0,106.235359191895,9945,30.0037250518799,196.895156860352,True,False,70.0,105.0,70.0,105.0,-4470.266480298173,-5.706723166338092,-3157.3050373950373,-4.030602175397919,104.987846374512,-139.95348604789956,70.0056686401367,0,-16033.958094786869,-20.468882674196003,-6615.652137480807,-8.445513366996774,106.235359191895,-147.40576069649592,70.0056686401367,40.0,160.0,70.0,140.0,0.946259562359299
kovacs_80_to_90_004,pskovacs.xlsx,4,two_step,80.0,49.98,90.0,1.0002,50.980199999999996,10.0,106.317710876465,9946,30.0099773406982,196.911056518555,True,False,70.0,105.0,70.0,105.0,-4306.062477266741,-5.497101034808605,-3036.44130503178,-3.87630804897674,104.984535217285,-135.64105760064217,70.0162582397461,0,-15426.681609932224,-19.693636097785816,-6359.529887838527,-8.118548792985353,106.317710876465,-143.00562552889141,70.0162582397461,40.0,160.0,70.0,140.0,0.9115010957822005
kovacs_80_to_90_005,pskovacs.xlsx,5,two_step,80.0,49.98,90.0,4.998,54.977999999999994,10.0,106.244300842285,9947,30.0008296966553,196.920867919922,True,False,70.0,105.0,70.0,105.0,-4187.386892612534,-5.345600288441532,-2954.5226472688505,-3.771731039066618,104.996398925781,-132.60592735477007,70.0147094726563,0,-14939.443738424201,-19.071630304371315,-6160.24888569877,-7.864147513658004,106.244300842285,-138.9523499663169,70.0147094726563,40.0,160.0,70.0,140.0,0.886380019154542
kovacs_80_to_90_006,pskovacs.xlsx,6,two_step,80.0,49.98,90.0,10.020000000000001,60.0,10.0,106.142547607422,9950,30.0000972747803,196.938949584961,True,False,70.0,105.0,70.0,105.0,-4059.2945191308045,-5.182078109528685,-2870.594554595951,-3.6645887931012138,104.996162414551,-128.53341543593842,70.0004577636719,0,-14508.055548323136,-18.520921976582727,-5998.857148847297,-7.6581155091667625,106.142547607422,-134.73856875757838,70.0004577636719,40.0,160.0,70.0,140.0,0.8592656102470219
kovacs_80_to_90_007,pskovacs.xlsx,7,two_step,80.0,49.98,90.0,49.98,99.96,10.0,105.971214294434,9953,30.0015296936035,196.96647644043,True,False,70.0,105.0,70.0,105.0,-4040.355369050768,-5.157900471128639,-2868.1652074889153,-3.661487498922019,104.994232177734,-130.85189505930884,70.0097885131836,0,-14245.271111116677,-18.185452482276606,-5916.962164009357,-7.5535687200119455,105.971214294434,-134.41895025297868,70.0097885131836,40.0,160.0,70.0,140.0,0.8552565982686136
kovacs_80_to_90_008,pskovacs.xlsx,8,two_step,80.0,49.98,90.0,100.02,150.0,10.0,105.495071411133,9954,30.010648727417,196.983749389648,True,False,70.0,105.0,70.0,105.0,-4002.1471605179286,-5.109124034703738,-2858.98782695217,-3.649771693981493,104.98902130127,-134.96925498154405,70.00927734375,0,-14004.332499186152,-17.87787127555679,-5856.767291774573,-7.476724202265412,105.495071411133,-136.7221011356337,70.00927734375,40.0,160.0,70.0,140.0,0.8471687397831826
kovacs_80_to_90_009,pskovacs.xlsx,9,two_step,80.0,49.98,90.0,499.98,549.96,10.0,104.41724395752,9956,30.000524520874,197.004440307617,True,False,70.0,105.0,70.0,105.0,-4061.0440643505003,-5.184311571511276,-3023.342192309656,-3.8595857774165823,104.41724395752,-184.80669306886944,70.0093536376953,0,-13791.057926028756,-17.605605863015434,-5937.407038273535,-7.5796685594981295,104.41724395752,-184.80669306886944,70.0093536376953,40.0,160.0,70.0,140.0,0.859635951456257
kovacs_80_to_90_010,pskovacs.xlsx,10,two_step,80.0,49.98,90.0,1000.0200000000001,1050.0,10.0,104.511016845703,9956,30.0105113983154,197.022216796875,True,False,70.0,105.0,70.0,105.0,-4055.7692580828134,-5.177577776275932,-3027.4913799580354,-3.864882612712385,104.511016845703,-238.59389743865154,70.0138549804688,0,-13717.554696398069,-17.511771952848598,-6018.529500744256,-7.683229149886285,104.511016845703,-238.59389743865154,70.0138549804688,40.0,160.0,70.0,140.0,0.8585193880718617
kovacs_80_to_90_011,pskovacs.xlsx,11,two_step,80.0,499.98,90.0,0.1002,500.0802,10.0,105.976333618164,9954,30.0024909973145,197.027465820313,True,False,70.0,105.0,70.0,105.0,-3835.58939784186,-4.8964971036279055,-2758.247421193929,-3.5211669206730996,104.997634887695,-119.52432475873024,70.0157775878906,0,-13173.647661284846,-16.817422546321076,-5555.228338500771,-7.091780857660558,105.976333618164,-123.34044612278944,70.0157775878906,40.0,160.0,70.0,140.0,0.8119120327586635
kovacs_80_to_90_012,pskovacs.xlsx,12,two_step,80.0,499.98,90.0,0.4998,500.4798,10.0,105.901573181152,9956,30.0012111663818,197.054214477539,True,False,70.0,105.0,70.0,105.0,-3768.913039114146,-4.8113783478052925,-2713.3993745213265,-3.4639140951336085,104.991165161133,-117.30470287525304,70.0102233886719,0,-12940.209137469865,-16.519415920174296,-5462.191450854142,-6.973010362792523,105.901573181152,-120.627084386982,70.0102233886719,40.0,160.0,70.0,140.0,0.7977980772914741
kovacs_80_to_90_013,pskovacs.xlsx,13,two_step,80.0,499.98,90.0,0.7979999999999999,500.778,10.0,106.028450012207,9957,30.0126762390137,197.075729370117,True,False,70.0,105.0,70.0,105.0,-3751.7171089310586,-4.789426096507734,-2701.0341483305724,-3.448128699996475,104.98348236084,-117.21135685013655,70.0138549804688,0,-12927.272483223123,-16.502901042412496,-5455.422269902213,-6.964368855194313,106.028450012207,-120.4019193860263,70.0138549804688,40.0,160.0,70.0,140.0,0.7941580675871033
kovacs_80_to_90_014,pskovacs.xlsx,14,two_step,80.0,499.98,90.0,1.0002,500.9802,10.0,105.981033325195,9958,30.0125389099121,197.094528198242,True,False,70.0,105.0,70.0,105.0,-3774.7762091126842,-4.818863245675767,-2719.7531769387233,-3.4720253322621994,104.986129760742,-117.36550482254643,70.0156707763672,0,-12940.18184920041,-16.519381084085627,-5467.783737417368,-6.980149452022171,105.981033325195,-120.64740194426713,70.0156707763672,40.0,160.0,70.0,140.0,0.7990391846619872
kovacs_80_to_90_015,pskovacs.xlsx,15,two_step,80.0,499.98,90.0,4.998,504.978,10.0,105.969345092773,9960,30.0045490264893,197.12190246582,True,False,70.0,105.0,70.0,105.0,-3768.4498547691915,-4.8107870486415205,-2713.4662452994435,-3.463999462084396,104.990951538086,-118.10192901373694,70.0101318359375,0,-12924.25168868564,-16.49904470896039,-5463.689827313849,-6.974923183804912,105.969345092773,-120.89760125399994,70.0101318359375,40.0,160.0,70.0,140.0,0.7977000310972528
kovacs_80_to_90_016,pskovacs.xlsx,16,two_step,80.0,499.98,90.0,10.020000000000001,510.0,10.0,105.926635742188,9963,30.0045948028564,197.138732910156,True,False,70.0,105.0,70.0,105.0,-3750.4442084419006,-4.787801117159873,-2702.5111575192295,-3.450014243641569,104.998512268066,-118.08744703575303,70.0151596069336,0,-12854.561497966934,-16.41007850804289,-5438.898282658874,-6.943274403394307,105.926635742188,-120.60195906577178,70.0151596069336,40.0,160.0,70.0,140.0,0.7938886218470996
kovacs_80_to_90_017,pskovacs.xlsx,17,two_step,80.0,499.98,90.0,49.98,549.96,10.0,105.435585021973,9965,30.0058002471924,197.153091430664,True,False,70.0,105.0,70.0,105.0,-3738.269860654007,-4.772259396579583,-2696.6534530773943,-3.4425363230775243,104.99730682373,-121.96251875413031,70.0096206665039,0,-12803.956443123629,-16.34547631037059,-5427.153180456071,-6.928280655901367,105.435585021973,-123.23214046831026,70.0096206665039,40.0,160.0,70.0,140.0,0.7913115734629474
kovacs_80_to_90_018,pskovacs.xlsx,18,two_step,80.0,499.98,90.0,100.02,600.0,10.0,105.201202392578,9966,30.0064086914063,197.174621582031,True,False,70.0,105.0,70.0,105.0,-3756.9406225477624,-4.796094411763101,-2718.008005233575,-3.46979745348967,104.999053955078,-127.72746267797993,70.0133056640625,0,-12811.802798686052,-16.355492934492833,-5451.717831011434,-6.959639784269915,105.201202392578,-127.9366997255961,70.0133056640625,40.0,160.0,70.0,140.0,0.7952637734171034
kovacs_80_to_90_019,pskovacs.xlsx,19,two_step,80.0,499.98,90.0,499.98,999.96,10.0,104.326637268066,9968,30.002124786377,197.198379516602,True,False,70.0,105.0,70.0,105.0,-3834.260502848062,-4.894800641933696,-2884.025137702676,-3.6817342183438413,104.326637268066,-178.3236146087536,70.0043792724609,0,-12816.858000624015,-16.361946383775336,-5579.462561131007,-7.122718163145966,104.326637268066,-178.3236146087536,70.0043792724609,40.0,160.0,70.0,140.0,0.8116307341826626
kovacs_80_to_90_020,pskovacs.xlsx,20,two_step,80.0,499.98,90.0,1000.0200000000001,1500.0,10.0,104.509086608887,9969,30.0025672912598,197.218170166016,True,False,70.0,105.0,70.0,105.0,-3881.3657917678174,-4.954935053320618,-2915.9280466464775,-3.7224613361444394,104.509086608887,-232.30742513706946,70.0081253051758,0,-12978.918787756174,-16.56883249500788,-5740.608654891377,-7.328436580712396,104.509086608887,-232.30742513706946,70.0081253051758,40.0,160.0,70.0,140.0,0.821601913814675
twostep_90_to_80_001,twosteps.xlsx,1,two_step,90.0,49.98,80.0,0.1002,50.0802,10.0,106.068603515625,9948,30.0102825164795,196.88005065918,True,False,70.0,105.0,70.0,105.0,-3234.4538618652296,-4.1290900364236975,-2271.6840921393714,-2.9000222452843034,104.989929199219,-107.75694149125707,70.0109405517578,0,-11652.795359842567,-14.875908970011785,-4819.939780964614,-6.15311461399738,106.068603515625,-113.94091004378538,70.0109405517578,40.0,160.0,70.0,140.0,1.0
twostep_90_to_80_002,twosteps.xlsx,2,two_step,90.0,49.98,80.0,0.4998,50.4798,10.0,106.049293518066,9951,30.0107707977295,196.92578125,True,False,70.0,105.0,70.0,105.0,-3211.2384442232105,-4.099453333050906,-2255.2139505167124,-2.878996532574526,104.986976623535,-106.71251319771818,70.0119552612305,0,-11528.308714091,-14.716989847775741,-4756.818200320752,-6.072533872749895,106.049293518066,-112.80681773150513,70.0119552612305,40.0,160.0,70.0,140.0,0.9928224613386101
twostep_90_to_80_003,twosteps.xlsx,3,two_step,90.0,49.98,80.0,0.7979999999999999,50.778,10.0,106.027992248535,9955,30.0008754730225,196.958862304688,True,False,70.0,105.0,70.0,105.0,-3151.752435253322,-4.0235137471319,-2210.6227128172586,-2.822071548277351,104.998840332031,-105.69892993549297,70.007209777832,0,-11317.111105025802,-14.44737587875634,-4659.700555537693,-5.948553900686416,106.027992248535,-110.79659812186242,70.007209777832,40.0,160.0,70.0,140.0,0.974431100227778
twostep_90_to_80_004,twosteps.xlsx,4,two_step,90.0,49.98,80.0,1.0002,50.980199999999996,10.0,106.03369140625,9957,30.0041980743408,197.011795043945,True,False,70.0,105.0,70.0,105.0,-3058.3361733989022,-3.904258944764556,-2145.306736493215,-2.7386894508424016,104.988243103027,-102.55690187223968,70.0150604248047,0,-10908.136813790099,-13.925281038880977,-4487.5520833290975,-5.728789893611613,106.03369140625,-107.08180005867735,70.0150604248047,40.0,160.0,70.0,140.0,0.9455494819255932
twostep_90_to_80_005,twosteps.xlsx,5,two_step,90.0,49.98,80.0,4.998,54.977999999999994,10.0,105.882171630859,9960,30.0099468231201,197.037094116211,True,False,70.0,105.0,70.0,105.0,-2987.060403858302,-3.8132686006701726,-2094.9338854589546,-2.6743836835646224,104.988571166992,-100.11652584930243,70.0149536132813,0,-10637.795999367932,-13.580165105576082,-4385.770934244388,-5.598856511801345,105.882171630859,-104.73024668492985,70.0149536132813,40.0,160.0,70.0,140.0,0.9235130663251254
twostep_90_to_80_006,twosteps.xlsx,6,two_step,90.0,49.98,80.0,10.020000000000001,60.0,10.0,106.015190124512,9963,30.0036811828613,197.066848754883,True,False,70.0,105.0,70.0,105.0,-2882.0671569634587,-3.6792346684639896,-2017.249744416256,-2.5752124396803264,104.98657989502,-97.37618149507807,70.0056686401367,0,-10308.348261307769,-13.159593525073745,-4243.909532443782,-5.417756849928232,106.015190124512,-102.66325382386003,70.0056686401367,40.0,160.0,70.0,140.0,0.8910521776005306
twostep_90_to_80_007,twosteps.xlsx,7,two_step,90.0,49.98,80.0,49.98,99.96,10.0,105.990013122559,9964,30.0042591094971,197.107177734375,True,False,70.0,105.0,70.0,105.0,-2878.0160588337512,-3.67406305383032,-2023.6379464492452,-2.583367591211802,104.994659423828,-97.33704396407302,70.0156707763672,0,-10186.813202610672,-13.004442386311496,-4212.894306651749,-5.378162944661805,105.990013122559,-101.85900806269524,70.0156707763672,40.0,160.0,70.0,140.0,0.8897996947076777
twostep_90_to_80_008,twosteps.xlsx,8,two_step,90.0,49.98,80.0,100.02,150.0,10.0,105.993171691895,9966,30.0108165740967,197.139297485352,True,False,70.0,105.0,70.0,105.0,-2844.8047024034668,-3.63166557753634,-2002.9600438962918,-2.5569702688037768,104.997940063477,-95.36880029913527,70.003662109375,0,-10002.97208287891,-12.769751595164566,-4139.972114363811,-5.285070784294226,105.993171691895,-100.20627673531317,70.003662109375,40.0,160.0,70.0,140.0,0.8795316995998013
twostep_90_to_80_009,twosteps.xlsx,9,two_step,90.0,49.98,80.0,499.98,549.96,10.0,105.854072570801,9968,30.0109081268311,197.180770874023,True,False,70.0,105.0,70.0,105.0,-2951.452564028961,-3.7678117838667586,-2121.4790608272165,-2.7082711414815526,104.994476318359,-99.28631223785305,71.3860778808594,0,-10065.51379634317,-12.849592080438088,-4262.430824578074,-5.44140105265286,105.854072570801,-101.95089084517008,71.3860778808594,40.0,160.0,70.0,140.0,0.9125041475555107
twostep_90_to_80_010,twosteps.xlsx,10,two_step,90.0,49.98,80.0,1000.0200000000001,1050.0,10.0,105.416275024414,9970,30.0047016143799,197.214233398438,True,False,70.0,105.0,70.0,105.0,-3011.1263038160396,-3.843991026148135,-2192.585903192159,-2.7990458338623303,104.994537353516,-106.6686606387741,77.0732421875,0,-10041.519762225062,-12.818961398585184,-4325.733240987936,-5.522212648069706,105.416275024414,-107.36993813137428,77.0732421875,40.0,160.0,70.0,140.0,0.9309535496294256
twostep_90_to_80_011,twosteps.xlsx,11,two_step,90.0,499.98,80.0,0.1002,500.0802,10.0,104.640869140625,9971,30.0079040527344,197.234817504883,True,False,70.0,105.0,70.0,105.0,-2920.3469867399617,-3.7281025362637803,-2153.5662060938303,-2.749233454587868,104.640869140625,-150.0071037354644,100.306823730469,0,-9930.698179583362,-12.67748703776599,-4295.710678256543,-5.483885972242396,104.640869140625,-150.0071037354644,100.306823730469,40.0,160.0,70.0,140.0,0.9028871987235177
twostep_90_to_80_012,twosteps.xlsx,12,two_step,90.0,499.98,80.0,0.4998,500.4798,10.0,104.599571228027,9974,30.0048847198486,197.276229858398,True,False,70.0,105.0,70.0,105.0,-2903.339272286097,-3.7063905603652305,-2147.648836231921,-2.741679365402452,104.599571228027,-149.98797283578142,100.299057006836,0,-9875.322071020222,-12.606794133217305,-4272.130631388358,-5.453783784751095,104.599571228027,-149.98797283578142,100.299057006836,40.0,160.0,70.0,140.0,0.8976289031409503
twostep_90_to_80_013,twosteps.xlsx,13,two_step,90.0,499.98,80.0,0.7979999999999999,500.778,10.0,104.61026763916,9976,30.0076446533203,197.313674926758,True,False,70.0,105.0,70.0,105.0,-2896.309743185297,-3.6974166934280386,-2139.71017250567,-2.731544901071068,104.61026763916,-149.90286238837143,100.377250671387,0,-9864.72510188283,-12.593266087509994,-4259.64948326872,-5.437850404172834,104.61026763916,-149.90286238837143,100.377250671387,40.0,160.0,70.0,140.0,0.8954555751539045
twostep_90_to_80_014,twosteps.xlsx,14,two_step,90.0,499.98,80.0,1.0002,500.9802,10.0,104.592193603516,9978,30.0119438171387,197.351531982422,True,False,70.0,105.0,70.0,105.0,-2888.8382862888097,-3.687878663347416,-2137.839307966028,-2.729156563360887,104.592193603516,-149.18982473793062,100.29224395752,0,-9800.875943547402,-12.511756523677533,-4243.080242004937,-5.416698181282897,104.592193603516,-149.18982473793062,100.29224395752,40.0,160.0,70.0,140.0,0.8931456158174683
twostep_90_to_80_015,twosteps.xlsx,15,two_step,90.0,499.98,80.0,4.998,504.978,10.0,104.521347045898,9981,30.0115165710449,197.393966674805,True,False,70.0,105.0,70.0,105.0,-2880.8369069497853,-3.6776641365316403,-2140.8183567499136,-2.7329596043615916,104.521347045898,-149.424458895812,100.252952575684,0,-9772.056960926693,-12.474966333097905,-4238.601658435678,-5.410980840556184,104.521347045898,-149.424458895812,100.252952575684,40.0,160.0,70.0,140.0,0.8906718197205872
twostep_90_to_80_016,twosteps.xlsx,16,two_step,90.0,499.98,80.0,10.020000000000001,510.0,10.0,104.496589660645,9985,30.0029487609863,197.424942016602,True,False,70.0,105.0,70.0,105.0,-2878.8295322935383,-3.675101530587496,-2141.3210508475618,-2.733601341507525,104.496589660645,-149.2155202350525,100.247940063477,0,-9779.997061244734,-12.485102631376256,-4246.935677925682,-5.421620014373211,104.496589660645,-149.2155202350525,100.247940063477,40.0,160.0,70.0,140.0,0.8900511972779814
twostep_90_to_80_017,twosteps.xlsx,17,two_step,90.0,499.98,80.0,49.98,549.96,10.0,104.473693847656,9985,30.0033302307129,197.451354980469,True,False,70.0,105.0,70.0,105.0,-2905.021128236195,-3.7085376105142913,-2167.708400390844,-2.767287319647886,104.473693847656,-150.72762085120235,100.073516845703,0,-9796.11274592761,-12.505675845865033,-4270.126836996454,-5.4512257493571745,104.473693847656,-150.72762085120235,100.073516845703,40.0,160.0,70.0,140.0,0.8981488845727238
twostep_90_to_80_018,twosteps.xlsx,18,two_step,90.0,499.98,80.0,100.02,600.0,10.0,104.493270874023,9987,30.0034217834473,197.484222412109,True,False,70.0,105.0,70.0,105.0,-2918.9317100242806,-3.726295800030996,-2180.905970649568,-2.7841352816802996,104.493270874023,-152.25706389284323,99.9742889404297,0,-9790.11410987128,-12.498018012601632,-4279.380208357124,-5.463038563860157,104.493270874023,-152.25706389284323,99.9742889404297,40.0,160.0,70.0,140.0,0.9024496359150427
twostep_90_to_80_019,twosteps.xlsx,19,two_step,90.0,499.98,80.0,499.98,999.96,10.0,104.381401062012,9989,30.0053272247314,197.524078369141,True,False,70.0,105.0,70.0,105.0,-2979.5981899118115,-3.803742370100184,-2253.9690356307206,-2.877407279528579,104.381401062012,-164.4711397758474,99.5939712524414,0,-9825.2285899684,-12.542845008470296,-4354.015811709204,-5.558318057501111,104.381401062012,-164.4711397758474,99.5939712524414,40.0,160.0,70.0,140.0,0.9212059646426831
twostep_90_to_80_020,twosteps.xlsx,20,two_step,90.0,499.98,80.0,1000.0200000000001,1500.0,10.0,104.190818786621,9991,30.0041065216064,197.559768676758,True,False,70.0,105.0,70.0,105.0,-3006.046641977383,-3.8375063514604886,-2298.571474108835,-2.9343465626921295,104.190818786621,-177.65149687511303,99.4071884155273,0,-9858.766162495082,-12.585658930844785,-4401.846424692589,-5.619378414501177,104.190818786621,-177.65149687511303,99.4071884155273,40.0,160.0,70.0,140.0,0.9293830644546186
