sample_id,source_file,cycle_id,mode,T1_C,t1_s,T2_C,t2_s,total_anneal_time_s,heating_rate_C_min,cooling_rate_C_min,noise_sigma_uW,process_total_integral_uW_min,process_total_abs_integral_uW_min,process_total_mean_uW,process_total_std_uW,process_hold_integral_uW_min,process_hold_abs_integral_uW_min,process_cooling_integral_uW_min,process_cooling_abs_integral_uW_min,process_between_step_heating_integral_uW_min,process_step1_hold_mean_uW,process_step1_hold_slope_uW_min,process_step1_hold_delta_uW,process_step2_hold_mean_uW,process_step2_hold_slope_uW_min,process_step2_hold_delta_uW,process_final_cooling_mean_uW,process_final_cooling_slope_uW_min,process_pre_scan_start_dsc_uW,process_pre_scan_end_dsc_uW,process_pre_scan_dsc_shift_uW,feature_integration_low_C,feature_integration_high_C,feature_peak_low_C,feature_peak_high_C,delta_h_total_rel,delta_h_total_J_g,peak_area_rel,peak_area_J_g,peak_temperature_Tp_C,peak_height_uW,onset_temperature_C,kovacs_peak_label,delta_h_total_40_160_rel,delta_h_total_40_160_J_g,peak_area_40_160_rel,peak_area_40_160_J_g,peak_temperature_Tp_40_160_C,peak_height_40_160_uW,onset_temperature_40_160_C,legacy_feature_integration_low_C,legacy_feature_integration_high_C,legacy_feature_peak_low_C,legacy_feature_peak_high_C,recovery_index,path_dependence_index
kovacs_eig_01_003,ps-kovacs-01.xlsx,3,two_step,50.0,10.000020000000001,80.0,1800.0,1810.00002,10.0,60.0,27.467694910576387,20997.18882675608,23678.552928165995,477.0868052328593,1418.805177170461,5445.184610023449,8001.9705468876755,18367.362797264643,18367.362797264643,2574.302735169742,3377.12911529541,-1785.0542436081673,-268.21362304688,57.098514867358745,8.332066852508847,1490.122726440425,413.2027058638003,-139.8709552417105,35.1048114299774,98.1207427978516,63.0159313678742,70.0,105.0,70.0,105.0,661.2329804983198,0.8441272091467911,734.363696984693,0.9374855706187569,70.015998840332,32.44050749620635,nan,0,3634.6360948591037,4.639960972160558,1173.836501200167,1.4985146823831919,132.746017456055,37.437926958457865,nan,40.0,160.0,70.0,140.0,0.3069448156092588,-1.4253751428440997
kovacs_eig_01_004,ps-kovacs-01.xlsx,4,two_step,50.0,10.000020000000001,100.0,10.000020000000001,20.000040000000002,10.0,60.0,27.467694910576387,18082.11263092358,23938.19876119295,1217.8261433846485,2466.9388368218297,3775.431026935608,5260.641489124388,19151.72921481134,20943.378763024062,-1043.3140928904663,3355.213954162596,-1755.6285511356705,-263.9228515625,-4937.9500595092795,-328.2943892048873,-32.17919921875,469.27701625170187,-138.78066526808055,34.8854579925537,99.2081451416016,64.32268714904791,70.0,105.0,70.0,105.0,1079.4007897528713,1.3779584550036654,1079.4007897528713,1.3779584550036654,91.448112487793,35.27781350371117,nan,0,4230.437339065796,5.400558305190376,1273.3271634485538,1.6255240384449623,132.764541625977,41.564409115583885,nan,40.0,160.0,70.0,140.0,0.5010586074056621,0.274455099723355
kovacs_eig_01_005,ps-kovacs-01.xlsx,5,two_step,50.0,1800.0,100.0,10.000020000000001,1810.00002,10.0,60.0,27.467694910576387,21001.621878794824,28451.08636676072,469.9256792703197,1555.9193041845092,8274.370877583808,9751.081071217894,23946.9014247854,25486.127435044487,-2870.914506928143,174.69155377282036,-14.462398469997776,-3390.0905075073215,-4912.059971618654,2429.4280894879134,383.90625,480.1893090179988,-148.31413285228953,36.1935687065125,97.9299850463867,61.736416339874204,70.0,105.0,70.0,105.0,1096.3732183413215,1.3996253851165805,1096.3732183413215,1.3996253851165805,91.8133544921875,35.14038950787153,nan,0,4323.996883763981,5.5199960218263575,1026.481734472111,1.3104022142197158,139.995010375977,42.479294720009875,nan,40.0,160.0,70.0,140.0,0.5089372207192284,0.2961220298362701
kovacs_eig_01_006,ps-kovacs-01.xlsx,6,two_step,55.0,600.0,90.0,300.0,900.0,10.0,60.0,27.467694910576387,19443.790410584756,24721.667300894413,669.5132703889786,1800.4464688885707,5483.202423869141,8805.608521916978,21464.04915234724,21464.04915234724,-2023.7892747901392,318.2066195042928,-118.8811561387372,-3544.5759429931663,-217.93592784290527,335.40425358150475,4475.1863632202185,480.4307068929773,-163.95745108195854,36.041895866394,98.8118133544922,62.7699174880982,70.0,105.0,70.0,105.0,981.5184776474657,1.2530023118903817,981.7560518991885,1.2533055981691765,85.145263671875,38.53694192731086,nan,0,4475.899979720209,5.713914867727926,1108.9052179027326,1.4156236824290203,139.986175537109,45.34623245045782,nan,40.0,160.0,70.0,140.0,1.0,0.6589688796518929
kovacs_eig_01_007,ps-kovacs-01.xlsx,7,two_step,50.0,10.000020000000001,70.0,1800.0,1810.00002,10.0,60.0,27.467694910576387,20860.913672568793,22196.63604233504,477.16259599358926,1373.0516850313124,5923.719035143026,7259.441404909272,17473.774339809373,17473.774339809373,3332.2326775750407,3335.5184219360353,-1758.801935369097,-264.48046875,82.72598175644876,3.540762224941742,-1076.00687408447,345.2911038072953,-113.1013883376847,36.2768440246582,97.9696731567383,61.69282913208009,70.0,105.0,70.0,105.0,1043.106054107309,1.3316247499242242,701.6962371580771,0.8957824304145665,104.997062683105,42.334241258883935,nan,0,4729.691726942652,6.037904332267215,1485.320383500534,1.8961536810645114,132.980529785156,48.12232501374183,nan,40.0,160.0,70.0,140.0,0.4842105655370938,4.2671395987115925
kovacs_eig_01_008,ps-kovacs-01.xlsx,8,two_step,50.0,10.000020000000001,100.0,1800.0,1810.00002,10.0,60.0,27.467694910576387,20831.44852008501,26644.915446850453,465.69921037746747,1500.4309431537683,5190.728364190273,8602.872146806185,19897.513862229214,19897.513862229214,879.1061173081596,3335.325160217285,-1762.8878728686616,-264.89477539062,37.68787267247833,11.435164958579199,4879.1828155517605,548.4095246152525,-187.0766576068522,35.5763564109802,99.5091781616211,63.93282175064089,70.0,105.0,70.0,105.0,1338.6493067601218,1.7089140086299428,1336.8968388075077,1.7066768154989458,91.789176940918,44.89010271750976,nan,0,5289.542743110563,6.752607757162419,1312.0578746261758,1.6749674995227775,139.994491577148,54.2677914583237,nan,40.0,160.0,70.0,140.0,0.6214019517285585,1.075736296802127
kovacs_eig_01_009,ps-kovacs-01.xlsx,9,two_step,50.0,10.000020000000001,85.0,60.0,70.00002,10.0,60.0,27.467694910576387,17940.680982905225,21293.658571304473,1175.8204918011825,2244.8695887968106,2478.259367936511,5384.090942567295,18521.143023456814,18521.143023456814,-637.8566672961256,3334.6333877563475,-1750.439985795508,-262.865234375,-1340.0832063992818,5345.591869901364,2802.821044921878,439.5071660675187,-147.0235012361717,37.6174540519714,100.286972045898,62.6695179939266,70.0,105.0,70.0,105.0,1556.538521516621,1.9870704529999415,1105.142363704593,1.4108200387718208,104.985015869141,49.46193773744051,nan,0,5974.954344505341,7.627601290857881,1405.3597749079368,1.7940763083931108,139.997650146484,57.60616098304308,nan,40.0,160.0,70.0,140.0,0.7225462787950602,-0.7040330494054372
kovacs_eig_01_010,ps-kovacs-01.xlsx,10,two_step,75.0,10.000020000000001,100.0,1800.0,1810.00002,10.0,60.0,27.467694910576387,20613.480677316184,23467.664146198425,469.2839282889866,1406.1032499285595,5637.049626991634,8395.4639380828,18233.034899570033,18233.034899570033,2310.680169594225,4411.6515029907205,-4154.273792609192,-621.8623046875,48.457299138572466,9.21567136751282,1424.4803390502882,542.5336647878898,-184.38678342967864,37.6249980926514,99.1019592285156,61.476961135864194,70.0,105.0,70.0,105.0,1484.9675906117136,1.8957033071638894,1477.5794155956628,1.8862715943774415,91.7869338989258,49.350574869505635,nan,0,5778.742264943472,7.377117785034218,1388.9685605991901,1.7731513539564128,139.991058349609,57.81858275208401,nan,40.0,160.0,70.0,140.0,1.0,1.2625255953360734
kovacs_eig_03_001,ps-kovacs-03.xlsx,1,two_step,50.0,10.000020000000001,65.0,1200.0,1210.00002,10.0,60.0,27.467694910576387,18317.080387210848,19029.563378429415,546.5221795926694,1520.2322276866082,4070.28326934179,4782.766260560356,16430.825270462035,16430.825270462035,1833.198044745129,3279.197960593485,-1766.205655184625,-294.82299804687,57.98535938103996,1.435240580159709,-2063.4938583374064,272.49179623821595,-99.9980517641797,4.75506973266602,57.8047866821289,53.049716949462876,70.0,105.0,70.0,105.0,128.8724620866692,0.1645180367063862,98.70769044040658,0.12600981758349775,104.99471282959,13.635167695128757,nan,0,1277.1336530217252,1.630383386836245,438.82855441250774,0.5602066652074567,139.986892700195,18.731622237191914,nan,40.0,160.0,70.0,140.0,0.05982268773480272,3.100032885493755
kovacs_eig_03_002,ps-kovacs-03.xlsx,2,two_step,50.0,10.000020000000001,75.0,10.000020000000001,20.000040000000002,10.0,60.0,27.467694910576387,17023.265710953874,18967.768137300016,1215.9762575092773,2219.9487534714167,3565.1638157526636,3924.7701141993193,16305.279440685103,17813.695983954265,703.8944026947134,3237.818539428714,-1735.3719815339543,-260.8125,-1191.947760772705,-14153.71420842761,-2092.654655456539,266.0920167435048,-79.5299780809475,-7.93189382553101,56.1591949462891,64.09108877182011,70.0,105.0,70.0,105.0,350.4868768640664,0.4474300555711486,276.63648429594446,0.35315295867567376,104.997093200684,15.267647441720328,nan,0,1635.1523805953298,2.0874285709727616,609.8933066277073,0.7785871999502646,132.744857788086,20.687083930906965,nan,40.0,160.0,70.0,140.0,0.1626962552766668,3.8745204243964277
kovacs_eig_03_003,ps-kovacs-03.xlsx,3,two_step,65.0,10.000020000000001,65.0,1800.0,1810.00002,10.0,60.0,27.467694910576387,18551.554831665755,18552.298010538023,431.43950414865526,1323.9910824495787,6041.469989013685,6041.469989013685,15326.126130964376,15326.869309836644,0,3757.4817474365263,-2669.261452413694,-401.69189453125,106.50841241624623,-9.971955351837874,-3475.014747619633,265.00628916823035,-99.18737148169213,-11.1404695510864,52.4020767211914,63.5425462722778,70.0,105.0,70.0,105.0,-23.418749293359287,-0.02989627569365015,-22.54301448309466,-0.028778316361397438,104.985557556152,11.131249188407992,nan,0,990.3345059053953,1.2642568160494407,395.25765104179726,0.5045842353725071,139.995300292969,17.3574225372231,nan,40.0,160.0,70.0,140.0,0.008997335414130885,2.9056185730937187
kovacs_eig_03_004,ps-kovacs-03.xlsx,4,two_step,85.0,10.000020000000001,100.0,1200.0,1210.00002,10.0,60.0,27.467694910576387,17872.434636978956,19698.838353705567,533.2735449301921,1526.4989102018358,4078.240292682715,5903.75572504051,16664.01020400197,16664.89848837078,1130.1023386637544,5050.935971069335,-4702.909623575159,-697.54443359375,15.041731452941907,10.064271605891104,-1272.0503845214835,492.8053579259383,-183.64120098285923,-12.8209940195084,52.446647644043,65.2676416635514,70.0,105.0,70.0,105.0,188.85460339819065,0.24109098306151994,98.27342682212705,0.12545543849633242,104.095481872559,-35.915587053845684,nan,0,1479.3060671436428,1.8884758303961395,435.20744169494907,0.5555839681212116,104.095481872559,-35.915587053845684,nan,40.0,160.0,70.0,140.0,1.0,-0.3920867287662961
kovacs_eig_04_001,ps-kovacs-04.xlsx,1,two_step,75.0,10.000020000000001,100.0,10.000020000000001,20.000040000000002,10.0,60.0,27.467694910576387,16937.348503911493,19593.75769710938,1208.4098521787118,2223.2797320112536,4176.211847702661,4828.208901468913,16356.468768632414,18201.26748745839,568.1476143678027,4344.56117816405,-4138.284135298295,-689.30053710938,-2162.0305193901063,-14901.96486594451,-2201.737854003909,412.75500858221466,-127.19758026624878,2.58840465545654,60.9624905586243,58.37408590316776,70.0,105.0,70.0,105.0,685.8617436765777,0.8755681834169078,708.1791955815416,0.9040585475509041,89.8944702148438,25.064799352125874,nan,0,3013.826067879708,3.847437533463456,763.0157013894493,0.9740625975184458,139.984039306641,32.51871098747597,nan,40.0,160.0,70.0,140.0,0.46186984013169324,-0.22793517186340262
kovacs_eig_04_002,ps-kovacs-04.xlsx,2,two_step,50.0,100.0002,70.0,60.0,160.0002,10.0,60.0,27.467694910576387,17028.653199108543,19655.92294732243,1052.318382874484,2079.428003013134,3781.3179393188184,6098.947028682234,18232.50134663592,18233.015209487185,-1208.848581973711,1403.7603158760069,-2430.9735640971257,-3217.459960937502,-1075.4780638535817,4032.416911242081,1868.350708007811,302.32315353372724,-110.10899940161681,-8.62530899047852,61.6200909614563,70.24539995193481,70.0,105.0,70.0,105.0,848.3794784986055,1.0830376321258792,626.0834071988887,0.7992554134453898,104.991737365723,30.630405468082586,nan,0,3532.7754766271923,4.509926140375139,908.7802530972197,1.1601450039538974,139.989685058594,38.68377013749978,nan,40.0,160.0,70.0,140.0,0.39381835188890024,4.3597350710199265
kovacs_eig_04_003,ps-kovacs-04.xlsx,3,two_step,65.0,10.000020000000001,85.0,600.0,610.00002,10.0,60.0,27.467694910576387,17444.18384998322,19107.33038516522,736.1385609369237,1747.8212185366529,3336.5231890487407,4999.234429546967,16635.78384860833,16636.219143292106,748.8683602253687,3722.7721356391894,-2704.995827414719,-407.66845703125,-10.0370908546448,42.05664766137904,-691.415519714355,393.27828472680324,-144.00896898712583,-7.64944410324097,61.6642270088196,69.31367111206058,70.0,105.0,70.0,105.0,579.007673830595,0.7391587325496957,578.7662722763192,0.7388505603527478,85.0104827880859,27.89033510402237,nan,0,3579.4884306525046,4.569559698705325,1018.3584324160284,1.300032041382164,139.994583129883,42.902246086331616,nan,40.0,160.0,70.0,140.0,0.22245108752612974,-1.7608061661899197
kovacs_eig_04_004,ps-kovacs-04.xlsx,4,two_step,50.0,10.000020000000001,70.0,300.0,310.00002,10.0,60.0,27.467694910576387,17080.408931353493,18236.933913937006,912.7489393985601,1896.8465734177653,2930.522599427709,4086.6011349050214,16292.72631016852,16293.172757274724,736.007797408093,3180.5905438423147,-1747.3947975849508,-262.57861328125,-17.689971806208238,101.02959730730764,-1255.4055480957,299.24383583706606,-108.15363465350012,-7.66627407073975,61.3531308174133,69.01940488815305,70.0,105.0,70.0,105.0,1006.4942502461204,1.2848862769099407,725.9821545958408,0.9267857292712861,104.985076904297,39.377426919329196,nan,0,4352.224865558732,5.556031743266466,1136.3871504619829,1.4507070005897653,139.993606567383,47.88359537607448,nan,40.0,160.0,70.0,140.0,0.4672153403793501,0.5875595880844653
hs_01_001,ps-hs-01.xlsx,1,single_step,70.0,300.0,nan,nan,300.0,10.0,60.0,27.467694910576387,16884.699141915637,16885.442473713552,946.8259387836277,1876.305403211213,5087.866523202265,5087.866523202265,16883.734087864555,16884.47741966247,0,528.735998878479,-482.16181486173883,-4290.771064758299,249.80317974090576,-107.39515593721774,-1956.6103591918904,291.1366078019142,-109.43684319461161,-6.1510705947876,49.7630376815796,55.914108276367195,70.0,105.0,70.0,105.0,546.2392395799558,0.6973266888254754,393.93823097626705,0.5028998693314047,104.997337341309,27.639375931206132,nan,0,2736.9852358342882,3.4940237053203678,796.7525892316289,1.0171309649765474,139.99299621582,33.27646589882488,nan,40.0,160.0,70.0,140.0,0.15165114015915213,0.0
hs_01_002,ps-hs-01.xlsx,2,single_step,90.0,100.0002,nan,nan,100.0002,10.0,60.0,27.467694910576387,16810.793704935706,16810.793704935706,1154.3415796663996,1998.6407639566671,5514.503300425158,5514.503300425158,16809.10033712069,16809.10033712069,0,1518.5264956283563,-3423.2822958931506,-5389.2182083129865,303.5885093954226,-128.82619170895933,-2560.606399536131,425.7289644264314,-154.87543496825788,8.21761417388916,59.2092580795288,50.99164390563964,70.0,105.0,70.0,105.0,1038.8112431728619,1.3261420125611,1038.8112431728619,1.3261420125611,84.4139862060547,36.185013381961994,nan,0,4608.92362783808,5.883732290857123,1299.9897422113208,1.6595613730357286,138.488067626953,57.86189312366946,nan,40.0,160.0,70.0,140.0,0.41280146077769714,0.0
hs_01_003,ps-hs-01.xlsx,3,single_step,95.0,100.02,nan,nan,100.02,10.0,60.0,27.467694910576387,16413.43272010644,16413.494584132826,1124.557470987921,1955.4524311307232,5457.963389756104,5457.963389756104,16411.91048266252,16411.972346688905,0,1506.2398606491083,-3464.6380546672926,-5492.547508239744,299.25089482033616,-129.81202466700358,-2640.6161117553743,444.3730075469495,-163.21554462421622,-2.10626220703125,52.0830907821655,54.18935298919675,70.0,105.0,70.0,105.0,1257.5053508666429,1.6053259798297568,1270.0442026175083,1.6213330246180955,84.9991912841797,44.96859472527001,nan,0,5552.587878753631,7.088410057983359,1486.2128210178303,1.8972929630014852,139.999710083008,61.715013760982856,nan,40.0,160.0,70.0,140.0,1.0,0.0
hs_02_001,ps-hs-02.xlsx,1,two_step,50.0,10.000020000000001,80.0,1800.0,1810.00002,10.0,60.0,27.467694910576387,17973.41983379107,20428.610325912447,408.4971060623683,1301.786359986864,3799.0721122302966,6125.790675914116,16462.618391370786,16463.00711512567,1460.5441645501066,3089.9630008697504,-1701.1723188924639,-256.25146484375,23.26058158622227,7.481800740717554,1406.680946350096,349.3142978609524,-128.15865671812597,-7.36177635192871,61.7017307281494,69.06350708007811,70.0,105.0,70.0,105.0,1746.8567570860328,2.2300299026630204,1814.0910666630477,2.3158609361655924,84.3794097900391,65.69594772328514,nan,0,8067.713569568054,10.299208812214536,2045.4041683767823,2.6111542575022746,139.984619140625,84.01020974750725,128.604629516602,40.0,160.0,70.0,140.0,0.8108921378898503,-0.03947244932787042
hs_02_002,ps-hs-02.xlsx,2,two_step,50.0,10.000020000000001,100.0,1800.0,1810.00002,10.0,60.0,27.467694910576387,18278.412128569158,23744.130396995428,408.9720147962333,1404.3823859931706,3742.001478452844,6947.005648997723,18238.705815012807,18238.705815012807,-10.612868299287925,3087.1475711822504,-1636.3525390623024,-246.2080078125,9.176670580237293,10.537728204587772,4509.7405548095685,482.9881992169787,-174.4293359581966,5.81165099143982,67.5143451690674,61.70269417762758,70.0,105.0,70.0,105.0,2154.2405894226613,2.7500943694757374,2154.2405894226613,2.7500943694757374,85.8511047363281,69.1590949286674,nan,0,8683.038645657665,11.084730185945954,2125.1950553152947,2.7130149642322907,139.999130249023,87.90125824098357,115.027694702148,40.0,160.0,70.0,140.0,1.0,2.1169166576479213
hs_02_003,ps-hs-02.xlsx,3,two_step,65.0,10.000020000000001,100.0,1200.0,1210.00002,10.0,60.0,27.467694910576387,17920.02385371741,21726.842819756435,523.1805835939266,1530.8794833375155,3494.341856871244,6531.1635130027835,17539.142951347058,17539.142951347058,322.88605469126685,3601.8080692291237,-2505.5769708791186,-378.09423828125,-5.31419649995553,22.93824861516649,3290.3347702026404,488.72604859933335,-172.73197351603292,20.8619775772095,75.8354587554932,54.973481178283706,70.0,105.0,70.0,105.0,2602.8538689997777,3.322792173191205,2602.8538689997777,3.322792173191205,85.1610717773438,82.7000370025637,84.5067443847656,0,9970.277983202992,12.728014446642117,2365.1186326599864,3.0193003821191313,139.987716674805,97.2462087462236,84.5067443847656,40.0,160.0,70.0,140.0,1.0,2.689614461363389
single_hs_80_90_01_001,ps-single-hs-01.xlsx,1,single_step,80.0,49.999999999999986,nan,nan,49.999999999999986,10.0,60.0,27.467694910576387,16024.633651876005,16025.10256035745,1172.5642193481558,1994.0660720894352,4698.244458865428,4698.244458865428,16019.181858536882,16019.650767018327,0,2452.0304146784856,-6318.959928727248,-4444.434936523441,271.7167351423011,-114.31915285921121,-2238.10557174683,353.05293887540296,-130.1136722675801,-7.86950956162764,57.1510154170101,65.02052497863774,70.0,105.0,70.0,105.0,2108.0310768842137,2.6911035024053787,1501.9968778995049,1.9174428228504319,104.991584777832,79.5268306493872,nan,0,8478.355202939758,10.823432173965648,2097.833866477399,2.6780857869924244,139.990875244141,87.21954326642071,106.072784423828,40.0,160.0,70.0,140.0,1.0,0.0
single_hs_80_90_01_002,ps-single-hs-01.xlsx,2,single_step,80.0,499.99999999999983,nan,nan,499.99999999999983,10.0,60.0,27.467694910576387,16481.612758834155,16481.670309114634,776.4025874180281,1691.833778575649,5140.128120162835,5140.128120162835,16480.624891238134,16480.682441518613,0,309.2794214533871,-164.64113944955687,-4709.897678375248,260.9624451796925,-108.6543119977475,-2336.4593849182115,340.7887885924975,-124.62701736425547,-1.70109949883772,58.7749854487483,60.476084947586024,70.0,105.0,70.0,105.0,1958.3058373460321,2.4999648987396155,1316.228429292285,1.6802916118624913,104.998725891113,80.49821236606977,nan,0,8636.236730170234,11.024983059791788,2173.4925387021244,2.7746713260027116,139.991790771484,89.44029583762608,105.336334228516,40.0,160.0,70.0,140.0,0.9289738936109597,0.0
single_hs_80_90_01_003,ps-single-hs-01.xlsx,3,single_step,80.0,1000.000000000002,nan,nan,1000.000000000002,10.0,60.0,27.467694910576387,16820.67412064468,16820.923465284304,567.8650820067874,1463.91995033832,5517.565668447665,5517.565668447665,16819.748057597557,16819.997402237183,0,180.07926937285117,-43.09090657304414,-4698.978553771976,254.93913083057555,-106.59058577800455,-2337.0275001525865,334.3489561506677,-122.72951836473429,-5.23129306611372,55.3177100581233,60.549003124237025,70.0,105.0,70.0,105.0,1777.7768423928644,2.269502351990891,1165.4725213860052,1.4878372613438362,104.995407104492,75.95860319976464,nan,0,8276.686298150442,10.565982508277159,2091.6100127817617,2.6701404418490573,139.999160766602,85.97602656861795,105.941604614258,40.0,160.0,70.0,140.0,0.8433352154468791,0.0
single_hs_80_90_01_004,ps-single-hs-01.xlsx,4,single_step,90.0,49.999999999999986,nan,nan,49.999999999999986,10.0,60.0,27.467694910576387,15890.383783626392,15890.445072286886,1148.1028478582716,1956.3958989210046,4835.86068320567,4835.86068320567,15885.63997037964,15885.701259040134,0,2486.9273885554385,-7316.853707040396,-4945.561950683597,278.9888258646905,-115.88325555762579,-2421.2776184082018,401.5388523224313,-145.42986717651007,-3.67731962975813,57.6623183650081,61.33963799476623,70.0,105.0,70.0,105.0,2399.7398846391025,3.0634977250711946,1648.533119644028,2.1045103655030144,104.984382629395,88.19158441187528,104.326095581055,0,9834.292460446275,12.554415906952691,2373.2068430060426,3.02962575702899,139.993881225586,98.06299228473586,104.326095581055,40.0,160.0,70.0,140.0,0.9536055143568387,0.0
single_hs_80_90_01_005,ps-single-hs-01.xlsx,5,single_step,90.0,499.99999999999983,nan,nan,499.99999999999983,10.0,60.0,27.467694910576387,16301.128709308327,16301.169076229882,762.3864294378436,1650.286547277464,5302.906259266258,5302.906259266258,16300.158960125596,16300.199327047148,0,316.13753796187103,-169.9326169906723,-5166.516407012943,268.5102610714363,-109.76577301871127,-2501.516605377196,391.6991112729493,-140.83682720892807,-2.42201529321028,59.734854833514,62.15687012672428,70.0,105.0,70.0,105.0,2165.5998630820286,2.764595569891951,2231.036745854607,2.8481320159846044,85.2510604858398,80.25956336323327,nan,0,9661.149648655506,12.333382530198518,3109.5419863402913,3.9696280676684563,132.732574462891,97.27674522955567,106.036308288574,40.0,160.0,70.0,140.0,0.8605632571031807,0.0
kovacs_80_to_90_001,pskovacs.xlsx,1,two_step,80.0,49.98,90.0,0.1002,50.0802,10.0,60.0,27.467694910576387,18837.60070263545,19796.86402324041,2684.7038758973326,3065.4008077371964,5268.826388820013,5268.826388820013,18826.02462768555,19765.815280056002,12.978854529062888,2450.595849227906,-7616.330881708156,-5275.170593261721,-236.796960830688,0.0,0.0,994.8370184818901,-371.6196420069658,0.135158538818359,8.44403076171875,8.30887222290039,70.0,105.0,70.0,105.0,-4724.144048967393,-6.03082219017114,-3323.2754620418887,-4.242479313244964,104.985946655273,-146.8784313564263,70.005744934082,0,-16927.775324086622,-21.609925945642495,-6968.79029369231,-8.89632803450082,106.453926086426,-154.90779793957358,70.005744934082,40.0,160.0,70.0,140.0,1.0,-1.4325930697460807
kovacs_80_to_90_002,pskovacs.xlsx,2,two_step,80.0,49.98,90.0,0.4998,50.4798,10.0,60.0,27.467694910576387,18880.243606344862,19901.29985386531,2690.8122141378226,2981.8335159615203,5757.926684951786,5757.926684951786,18856.773764642083,19862.619012069703,22.662729517618786,2890.057706527711,-7646.639779007173,-5355.995819091799,-201.356088638306,0.0,0.0,996.7463858286535,-332.1056337416324,24.2725696563721,10.3789730072021,-13.893596649169998,70.0,105.0,70.0,105.0,-4654.17116879202,-5.941495109096195,-3278.9807569300124,-4.18593288118725,104.998573303223,-145.70282766324385,70.0099029541016,0,-16670.72923616941,-21.28178200362052,-6864.544186217957,-8.76324789729952,106.296867370605,-152.82783114149652,70.0099029541016,40.0,160.0,70.0,140.0,0.9851882416264025,-1.4120074875918869
kovacs_80_to_90_003,pskovacs.xlsx,3,two_step,80.0,49.98,90.0,0.7979999999999999,50.778,10.0,60.0,27.467694910576387,18893.660536766056,19963.22945702871,2699.144021234058,2988.2096461765104,5724.662000910443,5724.662000910443,18874.69145911535,19929.822098859157,18.382051753997086,2773.0857472991943,-7614.344447456467,-5300.393432617189,1162.725132645501,-1384.7435970244544,-2998.837791442873,999.2468646844228,-313.9847587097414,27.4256000518799,14.2878246307373,-13.137775421142601,70.0,105.0,70.0,105.0,-4470.266480298173,-5.706723166338092,-3157.3050373950373,-4.030602175397919,104.987846374512,-139.95348604789956,70.0056686401367,0,-16033.958094786869,-20.468882674196003,-6615.652137480807,-8.445513366996774,106.235359191895,-147.40576069649592,70.0056686401367,40.0,160.0,70.0,140.0,0.946259562359299,-8.770220891409286
kovacs_80_to_90_004,pskovacs.xlsx,4,two_step,80.0,49.98,90.0,1.0002,50.980199999999996,10.0,60.0,27.467694910576387,18901.511284974422,20006.328104864762,2681.194914928283,2984.7879478343407,5717.045318876939,5717.045318876939,18888.755323556266,19965.882966410325,14.396240361530793,2779.4212911224377,-7601.422017498334,-5293.96487426758,-319.472955703735,0.0,0.0,994.5881235579811,-322.7552880784746,31.2205944061279,17.024450302124,-14.196144104003903,70.0,105.0,70.0,105.0,-4306.062477266741,-5.497101034808605,-3036.44130503178,-3.87630804897674,104.984535217285,-135.64105760064217,70.0162582397461,0,-15426.681609932224,-19.693636097785816,-6359.529887838527,-8.118548792985353,106.317710876465,-143.00562552889141,70.0162582397461,40.0,160.0,70.0,140.0,0.9115010957822005,-8.560598759879799
kovacs_80_to_90_005,pskovacs.xlsx,5,two_step,80.0,49.98,90.0,4.998,54.977999999999994,10.0,60.0,27.467694910576387,18919.97129118284,20414.575388612753,2658.695278319598,3016.036008792499,5792.944333988823,5877.598442926399,18960.94321304005,20320.498867915463,-27.816358947752335,2761.049982528687,-7615.630903220707,-5295.753906250002,-638.224670791626,-10006.753601063177,-665.8124389648431,1010.593765014459,-293.1719981369909,35.2264804840088,20.4260425567627,-14.800437927246104,70.0,105.0,70.0,105.0,-4187.386892612534,-5.345600288441532,-2954.5226472688505,-3.771731039066618,104.996398925781,-132.60592735477007,70.0147094726563,0,-14939.443738424201,-19.071630304371315,-6160.24888569877,-7.864147513658004,106.244300842285,-138.9523499663169,70.0147094726563,40.0,160.0,70.0,140.0,0.886380019154542,-8.409098013512727
kovacs_80_to_90_006,pskovacs.xlsx,6,two_step,80.0,49.98,90.0,10.020000000000001,60.0,10.0,60.0,27.467694910576387,18929.34405798912,20447.13451565107,2617.230431754468,3012.388629107002,5437.973114252143,5760.472733100321,19102.670916668547,20219.68346686366,-145.84309345881715,2756.803355331421,-7614.616151440937,-5295.527130126955,-1076.5668155670169,-10736.366477271044,-1568.464294433597,1035.5291619066327,-396.8454075000692,38.7585163116455,23.8805599212646,-14.877956390380902,70.0,105.0,70.0,105.0,-4059.2945191308045,-5.182078109528685,-2870.594554595951,-3.6645887931012138,104.996162414551,-128.53341543593842,70.0004577636719,0,-14508.055548323136,-18.520921976582727,-5998.857148847297,-7.6581155091667625,106.142547607422,-134.73856875757838,70.0004577636719,40.0,160.0,70.0,140.0,0.8592656102470219,-8.24557583459988
